magnet_depth,magnet_angle,angle_margin,irms,degel,degmech,magnet_width,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.1,0.1,0.2,16.970562748477143,135.0,33.75,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2416313747269018,-0.00105488924950522,0.0002497156698633648,0.0008046198079638751
0.1,0.1,0.2,16.970562748477143,144.0,36.0,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2414328443548117,-0.001072111355888284,0.0004061958918034301,0.000665303270575076
0.1,0.1,0.2,16.970562748477143,153.0,38.25,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2357988131515151,-0.001077255135868225,0.0005666265764273795,0.0005099560793258512
0.1,0.1,0.2,16.970562748477143,162.0,40.5,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2223881892660961,-0.001065102263409548,0.0007233011549863189,0.0003411335758962096
0.1,0.1,0.2,16.970562748477143,171.0,42.75,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.1810906218941822,-0.001031288425634153,0.0008618647364111954,0.0001689182040224437
0.1,0.1,0.2,16.970562748477143,180.0,45.0,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.181444686275711,-0.0009736908881162132,0.0009655229235537126,8.190638973901545e-06
0.1,0.1,0.2,16.970562748477143,189.0,47.25,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2219828865205976,-0.0008841589045420469,0.001032047740392905,-0.0001473634593541302
0.1,0.1,0.2,16.970562748477143,198.0,49.5,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2437225347763109,-0.0007602915800283319,0.001062159934456277,-0.0003012267524802887
0.1,0.1,0.2,16.970562748477143,207.0,51.75,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2396800023773101,-0.0006152666194676102,0.001075554518001311,-0.0004595945383870802
0.1,0.1,0.2,16.970562748477143,216.0,54.0,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2331089651868048,-0.0004551183055520248,0.001075617781870962,-0.0006197707424033856
0.1,0.1,0.2,16.970562748477143,225.0,56.25,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2107502622254443,-0.0002832812917217988,0.001056554791955749,-0.0007725937061946582
0.1,0.1,0.2,16.970562748477143,234.0,58.5,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.1744262493431828,-0.0001142148234768124,0.001015222768604643,-0.0009006003776763816
0.1,0.1,0.2,16.970562748477143,243.0,60.75,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.1922675832467992,4.379738745495099e-05,0.0009480245911285992,-0.0009920298931514321
0.1,0.1,0.2,16.970562748477143,252.0,63.0,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2346310585223163,0.0001985787603084696,0.0008463793974134899,-0.001045530993124224
0.1,0.1,0.2,16.970562748477143,261.0,65.25,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2429495583059431,0.0003532928163426075,0.000713949856979577,-0.001067889919713311
0.1,0.1,0.2,16.970562748477143,270.0,67.5,6.186723189482315,0.1,0.1,2.474689275792943e-06,-0.2378721336509128,0.0005130448350637797,0.0005636548006035087,-0.001077415556401379
0.1,3.4266666666666667,0.2,16.970562748477143,90.0,22.5,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2420705814313994,-0.0005101190721007509,-0.0005973636670573204,0.00110818474373213
0.1,3.4266666666666667,0.2,16.970562748477143,99.0,24.75,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2363401953380869,-0.0006697270566708409,-0.0004287753248862779,0.001099211956182158
0.1,3.4266666666666667,0.2,16.970562748477143,108.0,27.0,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.1996373921848362,-0.0008200149182272044,-0.0002494612017798456,0.001070110514466244
0.1,3.4266666666666667,0.2,16.970562748477143,117.0,29.25,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.1716551541875304,-0.0009456583433965656,-7.692697771715099e-05,0.001022837245329972
0.1,3.4266666666666667,0.2,16.970562748477143,126.0,31.5,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.1978035163186727,-0.001035682452487921,8.662171350847699e-05,0.0009486948060814448
0.1,3.4266666666666667,0.2,16.970562748477143,135.0,33.75,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.234433198657979,-0.00108380246588994,0.0002449275078393439,0.0008382830356868161
0.1,3.4266666666666667,0.2,16.970562748477143,144.0,36.0,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2418477554704938,-0.00110372479810672,0.0004029850887793909,0.0007001096960184635
0.1,3.4266666666666667,0.2,16.970562748477143,153.0,38.25,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2413074208992776,-0.001107257141995517,0.0005637395885154057,0.0005428663757121919
0.1,3.4266666666666667,0.2,16.970562748477143,162.0,40.5,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2294979705588804,-0.001091580799798767,0.0007215479793173549,0.0003693921420264101
0.1,3.4266666666666667,0.2,16.970562748477143,171.0,42.75,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.1835531322111881,-0.001056385010225911,0.0008653252773078967,0.0001905671361380373
0.1,3.4266666666666667,0.2,16.970562748477143,180.0,45.0,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.1753984124275632,-0.001001791047370137,0.0009800857638836257,2.173703922129589e-05
0.1,3.4266666666666667,0.2,16.970562748477143,189.0,47.25,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2128607941835554,-0.0009158684421576204,0.001056479455235661,-0.0001400521564028862
0.1,3.4266666666666667,0.2,16.970562748477143,198.0,49.5,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2387076646102073,-0.000794647359110648,0.001092609868153967,-0.0002972847818540625
0.1,3.4266666666666667,0.2,16.970562748477143,207.0,51.75,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2422179523498262,-0.0006496935634068313,0.001107000298398866,-0.0004566073979875288
0.1,3.4266666666666667,0.2,16.970562748477143,216.0,54.0,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2396361332513954,-0.0004866157915185435,0.001104481880141116,-0.000617162564937514
0.1,3.4266666666666667,0.2,16.970562748477143,225.0,56.25,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2169445353836432,-0.0003093100827436185,0.001081968764512027,-0.0007719989307593029
0.1,3.4266666666666667,0.2,16.970562748477143,234.0,58.5,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.1737827120036548,-0.0001331600616801352,0.001040956047753794,-0.0009073992222170853
0.1,3.4266666666666667,0.2,16.970562748477143,243.0,60.75,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.1844496580522944,3.269055844502293e-05,0.0009773840887500433,-0.00101030069699068
0.1,3.4266666666666667,0.2,16.970562748477143,252.0,63.0,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2261369427101835,0.0001926450002384961,0.0008790277277098207,-0.001072281468947984
0.1,3.4266666666666667,0.2,16.970562748477143,261.0,65.25,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.240828863554144,0.0003497787144345276,0.0007485932518445772,-0.001099044672308262
0.1,3.4266666666666667,0.2,16.970562748477143,270.0,67.5,6.128103258152209,0.1,3.4266666666666667,2.451241303260911e-06,-0.2420700029095951,0.000510079309877771,0.0005973695391362855,-0.001108150655703167
0.1,10.08,0.2,16.970562748477143,90.0,22.5,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2422869929418416,-0.0005064722350170318,-0.0006183190171516726,0.001125490352598799
0.1,10.08,0.2,16.970562748477143,99.0,24.75,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2377926488768009,-0.0006667757859402805,-0.000446158127867953,0.001113637210166744
0.1,10.08,0.2,16.970562748477143,108.0,27.0,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.1997011139084877,-0.000818008242626405,-0.0002614617205710954,0.00108010855599982
0.1,10.08,0.2,16.970562748477143,117.0,29.25,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.170082848303215,-0.0009446636432670877,-8.506054994142918e-05,0.001029986321391275
0.1,10.08,0.2,16.970562748477143,126.0,31.5,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.1939948636033126,-0.001039882681844162,8.062636172199422e-05,0.0009588913160161224
0.1,10.08,0.2,16.970562748477143,135.0,33.75,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2302699701664462,-0.00109610551804453,0.0002404496556950952,0.0008550552897420027
0.1,10.08,0.2,16.970562748477143,144.0,36.0,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2403150358636071,-0.001120754324518052,0.0003992137239006085,0.000720907298337522
0.1,10.08,0.2,16.970562748477143,153.0,38.25,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2421360920437852,-0.001123878320042081,0.0005604209886276497,0.0005628161339371625
0.1,10.08,0.2,16.970562748477143,162.0,40.5,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2308054721881153,-0.001104512156035016,0.0007191084726398756,0.0003847703521590203
0.1,10.08,0.2,16.970562748477143,171.0,42.75,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.1828336993739664,-0.001065108603904039,0.0008636869157616898,0.0002009280132320035
0.1,10.08,0.2,16.970562748477143,180.0,45.0,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.1731971275406936,-0.001009262495101537,0.0009802889303716983,2.900118887975295e-05
0.1,10.08,0.2,16.970562748477143,189.0,47.25,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2087706731926055,-0.0009282680684378737,0.001063524617889356,-0.0001346926548405867
0.1,10.08,0.2,16.970562748477143,198.0,49.5,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2351574526244468,-0.000813303272362977,0.001107105243094995,-0.0002931165479359221
0.1,10.08,0.2,16.970562748477143,207.0,51.75,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2416103749608544,-0.0006708070317160612,0.001124455317238653,-0.0004529516479980722
0.1,10.08,0.2,16.970562748477143,216.0,54.0,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2408821659415687,-0.0005054619724616643,0.001120197021711198,-0.0006140443831499291
0.1,10.08,0.2,16.970562748477143,225.0,56.25,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2177974808664012,-0.0003229574118447889,0.001093476987549964,-0.0007698655599845185
0.1,10.08,0.2,16.970562748477143,234.0,58.5,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.172827597991404,-0.0001422390759808685,0.001048680065290668,-0.0009060419206487514
0.1,10.08,0.2,16.970562748477143,243.0,60.75,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.1813230134533108,2.613715626047545e-05,0.0009859120177278832,-0.001012271518844717
0.1,10.08,0.2,16.970562748477143,252.0,63.0,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2218899946118661,0.0001878023674256588,0.0008937601153837611,-0.001082181039718475
0.1,10.08,0.2,16.970562748477143,261.0,65.25,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2381717930579428,0.0003458624310667784,0.0007687098908737533,-0.001115255372169442
0.1,10.08,0.2,16.970562748477143,270.0,67.5,6.074917607561964,0.1,10.08,2.429967043024796e-06,-0.2422885003153361,0.0005065623724704985,0.0006182587063564871,-0.00112552026019941
0.1,16.733333333333334,0.2,16.970562748477143,90.0,22.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.241521163348656,-0.0005047240716041018,-0.0006203301233651637,0.001125766904388087
0.1,16.733333333333334,0.2,16.970562748477143,99.0,24.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2373007949854459,-0.0006653119972055076,-0.0004482180873180148,0.001114248049023177
0.1,16.733333333333334,0.2,16.970562748477143,108.0,27.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.1993212196123967,-0.0008168870373070497,-0.0002634097607866054,0.001080950752302674
0.1,16.733333333333334,0.2,16.970562748477143,117.0,29.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.16925157347819,-0.0009437438644940262,-8.70679978332111e-05,0.001031083629129474
0.1,16.733333333333334,0.2,16.970562748477143,126.0,31.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.1929375097248642,-0.001039292056177007,7.858962517843628e-05,0.0009603387227306606
0.1,16.733333333333334,0.2,16.970562748477143,135.0,33.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2294470410486581,-0.001095941174235387,0.0002384722544412058,0.0008568662506373246
0.1,16.733333333333334,0.2,16.970562748477143,144.0,36.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2395070172464365,-0.001120983368053511,0.0003973465611719646,0.0007229998935484899
0.1,16.733333333333334,0.2,16.970562748477143,153.0,38.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2414397934887797,-0.001124468975986252,0.0005587181249985026,0.0005651043805381757
0.1,16.733333333333334,0.2,16.970562748477143,162.0,40.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2304778470118614,-0.001105363581615356,0.000717707167615781,0.0003870151683943815
0.1,16.733333333333334,0.2,16.970562748477143,171.0,42.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.1822947334085932,-0.001066167798359198,0.0008625215016648987,0.0002031407750641302
0.1,16.733333333333334,0.2,16.970562748477143,180.0,45.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.1723201086947713,-0.001010536923503636,0.0009792649479087403,3.128498286800517e-05
0.1,16.733333333333334,0.2,16.970562748477143,189.0,47.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.207834842026073,-0.0009298893653129505,0.001062866458092977,-0.0001324227368778085
0.1,16.733333333333334,0.2,16.970562748477143,198.0,49.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2342879598198847,-0.000815194940277534,0.001106806429956173,-0.0002909358767761285
0.1,16.733333333333334,0.2,16.970562748477143,207.0,51.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2408613541051502,-0.0006729251123635757,0.001124523371636609,-0.0004509124211818142
0.1,16.733333333333334,0.2,16.970562748477143,216.0,54.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2402864588345499,-0.0005076670157004575,0.001120590297618848,-0.0006122439329875816
0.1,16.733333333333334,0.2,16.970562748477143,225.0,56.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2175161339514918,-0.0003250223510054147,0.001094100037403553,-0.0007684346346097625
0.1,16.733333333333334,0.2,16.970562748477143,234.0,58.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.1721549584120722,-0.0001442509037480659,0.001049488439982302,-0.0009048484958099383
0.1,16.733333333333334,0.2,16.970562748477143,243.0,60.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.1803937371922785,2.41305394439286e-05,0.0009869817921890132,-0.001011344730299704
0.1,16.733333333333334,0.2,16.970562748477143,252.0,63.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2210696796520634,0.0001858788150295519,0.0008951989934803224,-0.001081709032026001
0.1,16.733333333333334,0.2,16.970562748477143,261.0,65.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2373435841394019,0.0003440704686787588,0.000770428795021571,-0.00111519559774422
0.1,16.733333333333334,0.2,16.970562748477143,270.0,67.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.2415030564908308,0.0005049437609570442,0.0006202120832716936,-0.001125869245799169
0.1,26.713333333333335,0.2,16.970562748477143,90.0,22.5,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2432832427985176,-0.0005081805068620777,-0.000619675832427345,0.001128571927504644
0.1,26.713333333333335,0.2,16.970562748477143,99.0,24.75,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2392506913521593,-0.0006688933089376653,-0.0004468660871998038,0.001116480688002799
0.1,26.713333333333335,0.2,16.970562748477143,108.0,27.0,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.200864954048367,-0.0008208101283201453,-0.0002610880325124469,0.001082557064919987
0.1,26.713333333333335,0.2,16.970562748477143,117.0,29.25,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.17036086768896,-0.0009477898104477648,-8.411603161248359e-05,0.001032179009984281
0.1,26.713333333333335,0.2,16.970562748477143,126.0,31.5,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.1941291373896363,-0.001043300795709167,8.19055277578148e-05,0.0009610278014117802
0.1,26.713333333333335,0.2,16.970562748477143,135.0,33.75,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2311619716912906,-0.001099707004084675,0.0002420021810039781,0.0008570980533366539
0.1,26.713333333333335,0.2,16.970562748477143,144.0,36.0,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2412226562662884,-0.001124226381950408,0.0004009194015793469,0.0007226671417347801
0.1,26.713333333333335,0.2,16.970562748477143,153.0,38.25,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2432275823116545,-0.001127156856919107,0.0005623333696830279,0.0005641752528806767
0.1,26.713333333333335,0.2,16.970562748477143,162.0,40.5,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2325505364325965,-0.001107453603339657,0.0007215300347293973,0.0003852809123258449
0.1,26.713333333333335,0.2,16.970562748477143,171.0,42.75,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.1834573507204604,-0.001067681537120667,0.0008666146863484736,0.000200560859502795
0.1,26.713333333333335,0.2,16.970562748477143,180.0,45.0,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.1733605647826289,-0.001011626177154107,0.0009833589971575557,2.828813125086739e-05
0.1,26.713333333333335,0.2,16.970562748477143,189.0,47.25,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2093405448279735,-0.0009305588448489075,0.001066848288271808,-0.0001357218863191161
0.1,26.713333333333335,0.2,16.970562748477143,198.0,49.5,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2360542947321698,-0.0008153091313459108,0.001110315825365334,-0.0002943166438564183
0.1,26.713333333333335,0.2,16.970562748477143,207.0,51.75,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2426038128909548,-0.000672452409591533,0.001127471127861842,-0.0004543172354145097
0.1,26.713333333333335,0.2,16.970562748477143,216.0,54.0,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2420784335159856,-0.0005065591237652274,0.001122971070830971,-0.000615715501264443
0.1,26.713333333333335,0.2,16.970562748477143,225.0,56.25,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2194827546436504,-0.0003230030519055768,0.0010958532020703,-0.0007721874032110518
0.1,26.713333333333335,0.2,16.970562748477143,234.0,58.5,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.173162922994087,-0.0001414388800610894,0.00105068801059969,-0.0009088419050468354
0.1,26.713333333333335,0.2,16.970562748477143,243.0,60.75,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.181411872415786,2.732554052188243e-05,0.0009877857844447834,-0.001015340242745495
0.1,26.713333333333335,0.2,16.970562748477143,252.0,63.0,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2226509530279367,0.0001893697792827427,0.0008956013439650655,-0.001085605739901539
0.1,26.713333333333335,0.2,16.970562748477143,261.0,65.25,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2391029601246377,0.0003476384152168561,0.0007702802949419163,-0.001118618683898003
0.1,26.713333333333335,0.2,16.970562748477143,270.0,67.5,6.28277348812297,0.1,26.713333333333335,2.513109395249155e-06,-0.2432747147288484,0.0005085517751956071,0.0006194795707501394,-0.001128748109247557
0.1,30.040000000000003,0.2,16.970562748477143,90.0,22.5,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.2440859316620792,-0.0005095994813202544,-0.0006193996336032047,0.001129719748360031
0.1,30.040000000000003,0.2,16.970562748477143,99.0,24.75,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.240091591273549,-0.0006703151807877624,-0.0004462822811814901,0.001117325163568448
0.1,30.040000000000003,0.2,16.970562748477143,108.0,27.0,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.2018012601463558,-0.0008223218411661172,-0.0002600929861221348,0.001083082138008365
0.1,30.040000000000003,0.2,16.970562748477143,117.0,29.25,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.1708957804673874,-0.0009494024657934793,-8.272265011277514e-05,0.001032408411661039
0.1,30.040000000000003,0.2,16.970562748477143,126.0,31.5,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.1946280386993695,-0.001044959716404561,8.355865539627713e-05,0.0009610424025219019
0.1,30.040000000000003,0.2,16.970562748477143,135.0,33.75,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.2318946953204664,-0.001101342289469637,0.0002438271015674196,0.0008569164347513348
0.1,30.040000000000003,0.2,16.970562748477143,144.0,36.0,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.2420154684718611,-0.001125615071361481,0.0004027615472527974,0.000722223128678482
0.1,30.040000000000003,0.2,16.970562748477143,153.0,38.25,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.2439839461980307,-0.001128296917239181,0.0005641755381885824,0.000563483737344154
0.1,30.040000000000003,0.2,16.970562748477143,162.0,40.5,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.2331483402229682,-0.001108380231832283,0.0007233677110448861,0.0003843817550608907
0.1,30.040000000000003,0.2,16.970562748477143,171.0,42.75,6.392553545981101,0.1,30.040000000000003,2.557021418392441e-06,-0.1840729936567,-0.001068438333662531,0.0008684326040508282,0.0001995127251208593
