magnet_depth,magnet_angle,angle_margin,irms,degel,degmech,magnet_width,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.1,23.386666666666667,0.2,16.970562748477143,0,27.0,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.03664510438896258,0.0004348280373422428,-3.749430720515517e-05,-0.0003967256140879896
0.1,23.386666666666667,0.2,16.970562748477143,0,29.25,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.08555854582954198,0.0004586706329347764,1.903506652736713e-05,-0.0004775261583875384
0.1,23.386666666666667,0.2,16.970562748477143,0,31.5,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1285196409462219,0.0005049867306933517,4.816016642937869e-05,-0.0005535639340770864
0.1,23.386666666666667,0.2,16.970562748477143,0,33.75,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.2061475976186654,0.0005796148551948854,5.416800900293819e-05,-0.0006344403749801284
0.1,23.386666666666667,0.2,16.970562748477143,0,36.0,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.2278075761657861,0.0006737576416563768,4.484791238933532e-05,-0.0007192623854142242
0.1,23.386666666666667,0.2,16.970562748477143,0,38.25,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.2236118408708133,0.0007679322419336857,3.283750097119655e-05,-0.0008014000935097029
0.1,23.386666666666667,0.2,16.970562748477143,0,40.5,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.2187972467343581,0.000858180852576534,2.056257469255269e-05,-0.0008793439073108982
0.1,23.386666666666667,0.2,16.970562748477143,0,42.75,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.204870279072951,0.0009411383356604096,3.330602048267407e-06,-0.0009449397806453257
0.1,23.386666666666667,0.2,16.970562748477143,0,45.0,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1729083796686068,0.001011956973021246,-2.965344072428237e-05,-0.000982295881250879
0.1,23.386666666666667,0.2,16.970562748477143,0,47.25,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1714492779310377,0.001079302675506853,-8.14167312616958e-05,-0.0009973940544878825
0.1,23.386666666666667,0.2,16.970562748477143,0,49.5,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1970112876286163,0.00115148773465212,-0.0001572969305108191,-0.0009935775448291276
0.1,23.386666666666667,0.2,16.970562748477143,0,51.75,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1963057241116294,0.001224031093261047,-0.0002409631969862447,-0.000982454020014799
0.1,23.386666666666667,0.2,16.970562748477143,0,54.0,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1913549335752554,0.001293144352351759,-0.0003216065723272315,-0.0009709358863555825
0.1,23.386666666666667,0.2,16.970562748477143,0,56.25,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1804379543273977,0.001357473854469114,-0.0003983448994922653,-0.0009585530353121457
0.1,23.386666666666667,0.2,16.970562748477143,0,58.5,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.1206074422253563,0.001406933202734057,-0.0004666652975340871,-0.0009398796860178131
0.1,23.386666666666667,0.2,16.970562748477143,0,60.75,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.05540316364685635,0.001434460692255482,-0.0005258248430200509,-0.000908713490249505
0.1,23.386666666666667,0.2,16.970562748477143,0,63.0,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.008089558175891411,0.001447049402352002,-0.0005873279559369366,-0.000860088468355169
0.1,23.386666666666667,0.2,16.970562748477143,0,65.25,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,0.0004219131773923965,0.001448992235570631,-0.0006554659461118868,-0.0007939278930555923
0.1,23.386666666666667,0.2,16.970562748477143,0,67.5,6.197558760213828,0.1,23.386666666666667,2.479023504085531e-06,6.079304768703489e-06,0.001449083688253651,-0.0007247833693938908,-0.0007247032768988392
0.1,16.733333333333334,0.2,0.0,0,22.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,1.06833638478662e-05,-0.0005013647569079222,0.0002509246811005304,0.0002509190686442097
0.1,16.733333333333334,0.2,0.0,0,24.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,0.0003604539291035274,-0.0005013052470071975,0.0003311634066130143,0.0001706226905498013
0.1,16.733333333333334,0.2,0.0,0,27.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,0.0099528200296284,-0.0004982714358895223,0.0004064917344037688,9.222940972190225e-05
0.1,16.733333333333334,0.2,0.0,0,29.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,0.005398984275406536,-0.0004808527563206761,0.0004589466703693084,2.206842663913062e-05
0.1,16.733333333333334,0.2,0.0,0,31.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.009920627817687936,-0.0004445038063173894,0.0004886655517755366,-4.446481441058244e-05
0.1,16.733333333333334,0.2,0.0,0,33.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.005374330404013935,-0.0003828267338218317,0.0005001361980686877,-0.0001177838005348224
0.1,16.733333333333334,0.2,0.0,0,36.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-5.182233167569438e-06,-0.0003043533186958726,0.0005012348293346931,-0.0001973637707641101
0.1,16.733333333333334,0.2,0.0,0,38.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-7.642822018383089e-05,-0.0002240082541494851,0.0005012446246586827,-0.0002777191458931871
0.1,16.733333333333334,0.2,0.0,0,40.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,0.001837825262034646,-0.0001439068865122213,0.0005009405694170559,-0.000357519367848351
0.1,16.733333333333334,0.2,0.0,0,42.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,0.01198614117007983,-6.767184139587048e-05,0.0004944216707534896,-0.000427152284557447
0.1,16.733333333333334,0.2,0.0,0,45.0,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-1.435021739938902e-05,1.113684068757654e-07,0.0004708793180214354,-0.0004709945044504502
0.1,16.733333333333334,0.2,0.0,0,47.25,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.01193823083780287,6.785340216731897e-05,0.0004271039185248265,-0.0004945580210338776
0.1,16.733333333333334,0.2,0.0,0,49.5,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,-0.001871367020581326,0.0001440692279252429,0.0003575277668320291,-0.0005011117426594465
0.1,16.733333333333334,0.2,0.0,0,51.75,6.094864459344181,0.1,16.733333333333334,2.437945783737696e-06,3.785399517790203e-05,0.0002241708879389552,0.0002777331719878925,-0.0005014216092329201
