magnet_depth,ratio,angle,magangle,halbach_side,create_by_angle,irms,degel,degmech,ratio_inner,ratio_outer,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
5,0.25,-20.0,-39.0,A,True,0.0,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.2299578812973943,-0.0015112817317563,0.0025999344012311,-0.0011018482417757
5,0.25,-20.0,-39.0,A,True,0.0,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,-0.3358155835047284,-0.0008668521991671,0.002552833487318,-0.0016965630502177
5,0.25,-20.0,-39.0,A,True,0.0,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,-4.542825795671809e-05,-1.782454991814059e-07,0.0022166046494469,-0.0022164149521245
5,0.25,-20.0,-39.0,A,True,0.0,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.3350166600275234,0.0008665081551985,0.0016968778765327,-0.0025527892124063
5,0.25,-20.0,-39.0,A,True,0.0,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,-0.229725395477673,0.0015113407652709,0.0011019292438005,-0.0026000522709193
5,0.25,-20.0,-39.0,A,True,0.0,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,-0.1900796232845431,0.0020502357798975,0.0003114579990909,-0.0023585383976586
5,0.25,-20.0,-39.0,A,True,0.0,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.3196673779379605,0.002471102253857,-0.0006034735734013,-0.0018747182263096
5,0.25,-20.0,-39.0,A,True,0.0,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.00011890769471,0.0026167853764493,-0.0013157320984721,-0.0013152638142048
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,-0.0003967175097156,-0.0023277812094215,0.0011640291476785,0.0011648279504375
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.1291639850178226,-0.0021261240005308,0.0016945641264651,0.0004313579624448
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.8546444350656779,-0.0016413415816218,0.0021676035781202,-0.0005269614751805
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.9567170645245188,-0.0011235757781201,0.0024590242715744,-0.0013400272106784
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.6191049674681912,-0.0004914964195635,0.0024040275907064,-0.0019150218987449
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,1.221563953744152,0.0003751667459138,0.0020132061099323,-0.0023827891917887
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,1.298060886829306,0.0012459955008623,0.0014523883479685,-0.0026787051329603
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.5081579460023684,0.001879238244312,0.0008672271734096,-0.0027241842044801
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.4627065137710916,0.0024153939808789,0.0001173213758599,-0.0025292985829595
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.6420201402823579,0.0027431539465546,-0.0007387243710276,-0.0020317959869905
5,0.25,-20.0,-39.0,A,True,16.970562748477143,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-39.0,0.0001068153044548,0.0006220245367483,0.0028395637554551,-0.0014394377327829,-0.0014389072667755
5,0.25,-20.0,-33.0,A,True,0.0,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,-0.0008224027569561,-0.0026689129106547,0.0013433827619037,0.0013441088460546
5,0.25,-20.0,-33.0,A,True,0.0,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,-0.2903300908334803,-0.0025251059777749,0.0019250872482122,0.0006096381750579
5,0.25,-20.0,-33.0,A,True,0.0,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.1650738462576684,-0.0021040851275491,0.0024123204185763,-0.0003130602865609
5,0.25,-20.0,-33.0,A,True,0.0,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.2153956144202325,-0.0015481826234042,0.0026521709048748,-0.001121322531192
5,0.25,-20.0,-33.0,A,True,0.0,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,-0.3096667550733898,-0.0008785506083942,0.0026049953422997,-0.0017406514695467
5,0.25,-20.0,-33.0,A,True,0.0,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.0002082501713754,-5.569392487632649e-08,0.0022729725400104,-0.0022729027058209
5,0.25,-20.0,-33.0,A,True,0.0,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.308602908917707,0.0008783314790328,0.0017408554385648,-0.0026049625771237
5,0.25,-20.0,-33.0,A,True,0.0,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,-0.214885195774232,0.0015483279576402,0.0011214013075732,-0.0026523676317569
5,0.25,-20.0,-33.0,A,True,0.0,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,-0.1650748460500403,0.0021042126578091,0.0003129208185067,-0.0024123005206345
5,0.25,-20.0,-33.0,A,True,0.0,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.2900857568562454,0.0025248620329645,-0.0006095121780404,-0.0019249557028739
5,0.25,-20.0,-33.0,A,True,0.0,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.0001818567168884,0.0026688380589398,-0.0013439546748194,-0.0013434518995453
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,-0.000427342129004,-0.0023941779229281,0.001198369539017,0.001199092014908
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.1502532784955542,-0.0022000525670163,0.0017567691783088,0.000443637306366
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.8566096821470855,-0.0017101898320093,0.0022388442112625,-0.0005300499007581
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.9783122454805828,-0.0011655209676089,0.0025200873526617,-0.0013620453222759
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.6700786770140499,-0.0005082493945531,0.0024638957760389,-0.0019603608387944
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,1.226929766638182,0.000369302885414,0.0020717066484162,-0.0024337320354267
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,1.299768196407257,0.0012540526723617,0.0014951591311509,-0.002724978695578
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.5494206883195547,0.0019091014800224,0.0008855629001289,-0.0027674803925859
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.4908423086043159,0.0024505971774317,0.0001212112331587,-0.0025674286704011
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.6146597765115154,0.0027777910678961,-0.0007405476701105,-0.0020686441831609
5,0.25,-20.0,-33.0,A,True,16.970562748477143,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-33.0,0.0001068153044548,0.0008248572887666,0.0028751242283568,-0.0014606439747182,-0.0014601021243445
5,0.25,-20.0,-21.0,A,True,0.0,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,-0.0005416177214524,-0.0027553991076835,0.0013912082321743,0.0013920249238769
5,0.25,-20.0,-21.0,A,True,0.0,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,-0.1981419595631508,-0.0026213961894575,0.0020235201715711,0.0006138367127756
5,0.25,-20.0,-21.0,A,True,0.0,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.1012489923667303,-0.0022116228946955,0.0025158232010674,-0.000312684363982
5,0.25,-20.0,-21.0,A,True,0.0,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.1611633098636971,-0.001615807802832,0.0027406459151397,-0.001151083463887
5,0.25,-20.0,-21.0,A,True,0.0,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,-0.2246917501628227,-0.0008935644871879,0.0026974006466104,-0.0018259558094643
5,0.25,-20.0,-21.0,A,True,0.0,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.0006649207815515,2.968540386649819e-08,0.0023790648803591,-0.0023790810355696
5,0.25,-20.0,-21.0,A,True,0.0,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.2232518156904617,0.0008932780919144,0.0018261850366132,-0.0026973356671993
5,0.25,-20.0,-21.0,A,True,0.0,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,-0.1604312654423263,0.0016158718027834,0.0011511865711966,-0.0027407886236174
5,0.25,-20.0,-21.0,A,True,0.0,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,-0.1014821106683529,0.0022116593813271,0.0003126712193613,-0.0025158383972862
5,0.25,-20.0,-21.0,A,True,0.0,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.1977386486983747,0.0026211091385783,-0.000613561526489,-0.0020234860327054
5,0.25,-20.0,-21.0,A,True,0.0,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.0001791831959746,0.0027553530508926,-0.0013917641523825,-0.0013914142197485
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,-0.0002636573089694,-0.0025065590383979,0.001257091267263,0.0012578785065227
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.2102558494823575,-0.002332039121855,0.0018749210940438,0.0004596893519973
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.8372512627256877,-0.0018414956878885,0.0023677427368286,-0.0005302945914583
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,1.0029602565572,-0.001239487668674,0.0026214576962958,-0.0013963281895995
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.8022162985806595,-0.0005315515253758,0.0025687971329567,-0.0020474417999251
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,1.220165097349243,0.0003572151802254,0.0021873549296704,-0.0025334076647952
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,1.266175651717816,0.0012622847011733,0.0015768029283489,-0.0028050003422455
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.6719043394562771,0.0019663874849189,0.000912213293943,-0.0028407168149332
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.5560760172565395,0.0025188183218841,0.0001259103944345,-0.0026383236226644
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.5136156696662338,0.0028420977309087,-0.0007370607317935,-0.0021456709126493
5,0.25,-20.0,-21.0,A,True,16.970562748477143,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-21.0,0.0001068153044548,0.0008284806230781,0.0029326031154692,-0.0014963039761998,-0.0014958715710374
5,0.25,-20.0,-27.0,A,True,0.0,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,-0.000715388785009,-0.0027151552425569,0.0013687680616284,0.0013695610928406
5,0.25,-20.0,-27.0,A,True,0.0,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,-0.2492161263354659,-0.002574966892828,0.0019747174371747,0.0006129016444585
5,0.25,-20.0,-27.0,A,True,0.0,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.1356854494862399,-0.0021583113470402,0.0024652206747371,-0.0003134871677027
5,0.25,-20.0,-27.0,A,True,0.0,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.1918694605195744,-0.0015832942368539,0.002699318516523,-0.0011377478288142
5,0.25,-20.0,-27.0,A,True,0.0,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,-0.2723079771550313,-0.0008875108595315,0.0026535478859082,-0.001784099820322
5,0.25,-20.0,-27.0,A,True,0.0,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.0004551789299461,-8.776699961525643e-09,0.0023274438219584,-0.0023274198940337
5,0.25,-20.0,-27.0,A,True,0.0,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.2710405704034417,0.0008872648028856,0.001784323577501,-0.0026535120962558
5,0.25,-20.0,-27.0,A,True,0.0,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,-0.1911425343131316,0.0015833906669722,0.0011378629584844,-0.0026995036744118
5,0.25,-20.0,-27.0,A,True,0.0,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,-0.1357929201445839,0.0021583955808502,0.0003134135085853,-0.0024652245363782
5,0.25,-20.0,-27.0,A,True,0.0,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.2488718640441648,0.0025747036440617,-0.0006126922584289,-0.0019746452915893
5,0.25,-20.0,-27.0,A,True,0.0,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.0002299718511385,0.002715113122366,-0.0013693587019601,-0.0013689204253871
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,-0.0003862236241112,-0.0024538543613692,0.001229436607619,0.0012301947770215
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.1768582573612668,-0.0022692173569599,0.0018172304940485,0.0004532208594807
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.8512688692660747,-0.0017772620496268,0.0023059336436023,-0.0005311772634499
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.9933711802915908,-0.0012042153221836,0.0025740951080271,-0.0013807065046375
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.7312458114971527,-0.0005217133067488,0.0025193115296047,-0.0020048541188735
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,1.226269550430873,0.0003632615920083,0.0021301508569193,-0.0024842492669298
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,1.288658689676986,0.0012594376060033,0.001536939803711,-0.0027673015275554
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.6051032449345934,0.0019385327868979,0.000900619838988,-0.0028067301636338
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.5214733840103857,0.0024841830279942,0.0001240813045121,-0.0026028853643898
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.572222240002879,0.0028109679982098,-0.0007400479883878,-0.002106732274547
5,0.25,-20.0,-27.0,A,True,16.970562748477143,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-27.0,0.0001068153044548,0.0008822781699278,0.0029060354815468,-0.0014795817335685,-0.0014791200501532
5,0.25,-20.0,-3.0,A,True,0.0,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,-0.0006148602789809,-0.0028387766697055,0.0014392228484586,0.0014399187454905
5,0.25,-20.0,-3.0,A,True,0.0,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,-0.0075774928210421,-0.0027314400352311,0.0021518536563258,0.0006054823149197
5,0.25,-20.0,-3.0,A,True,0.0,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,-0.0258083100949837,-0.0023485452608123,0.0026382442908469,-0.0003041791382765
5,0.25,-20.0,-3.0,A,True,0.0,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.0511284164049008,-0.0016924129149532,0.002827861402543,-0.0011740156697853
5,0.25,-20.0,-3.0,A,True,0.0,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,-0.0500646932171696,-0.0008963745726452,0.0027937790863729,-0.0019310988891136
5,0.25,-20.0,-3.0,A,True,0.0,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.0007140839850587,6.98069290973281e-08,0.0025117550302754,-0.0025118109091284
5,0.25,-20.0,-3.0,A,True,0.0,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.0487395884997692,0.0008962098747919,0.001931310846092,-0.0027938052139699
5,0.25,-20.0,-3.0,A,True,0.0,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,-0.0504179754479372,0.0016924728012642,0.0011740384775133,-0.0028279198967406
5,0.25,-20.0,-3.0,A,True,0.0,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.0253006226859004,0.0023485116595262,0.0003043310586249,-0.0026383376285462
5,0.25,-20.0,-3.0,A,True,0.0,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.0075600336695745,0.002731180857382,-0.0006051613945096,-0.0021518864386302
5,0.25,-20.0,-3.0,A,True,0.0,0,67.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,-0.000283760473929,0.0028387369315057,-0.0014396819553812,-0.0014394104038619
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,22.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,-0.0001602080432313,-0.0026170951647977,0.0013163346521033,0.0013170839184992
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,27.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.3404576948858727,-0.0024747703987129,0.0020193521903176,0.0004633745881791
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,31.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.7524340454159905,-0.0020028142217051,0.002513441589253,-0.0005202623509573
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,36.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,1.008799073594799,-0.001320422971472,0.002723249677703,-0.001426875310417
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,40.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,1.03472691630519,-0.000543163177592,0.0026793812517841,-0.0021552467519198
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,45.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,1.17519193345195,0.000340520354421,0.0023323663300052,-0.002655655699447
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,49.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,1.157274949148541,0.0012590137893948,0.0016736224314516,-0.0028842742106321
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,54.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.8904584956441612,0.0020344079032326,0.000928790479867,-0.0029103091818557
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,58.5,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.679108639648274,0.0026185832842062,0.0001253942800309,-0.002734668746433
5,0.25,-20.0,-3.0,A,True,16.970562748477143,0,63.0,0.0062096503007499,0.49379034969925,-20.0,-3.0,0.0001068153044548,0.2742463377761206,0.0029154137264992,-0.0007170637096634,-0.0022536922456341
