degmech,irms,degel,magnet_depth,magnet_angle,angle_margin,i,magnet_width,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
5.812917594654788,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1652428620869481,-0.0009489194814719143,-0.001497822655579241,0.002437629490535999
6.013363028953229,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.147424188581702,-0.0009826947616007132,-0.00146742268827297,0.00244085092783205
6.21380846325167,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1288328956326749,-0.001016446306514416,-0.001436634681275556,0.002443678760581773
6.414253897550111,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1096280962604268,-0.00105015038675932,-0.001405475658200028,0.002446107006690459
6.614699331848552,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.08995986055405064,-0.001083789876933522,-0.001373958208255206,0.002448131606875502
6.815144766146993,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.06996210703980704,-0.001117347460372494,-0.001342095202956239,0.002449748295163936
7.015590200445434,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.04974957103317302,-0.001150796747457686,-0.001309907853019755,0.002450952231262447
7.216035634743875,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.02940273823857019,-0.001184108480620841,-0.001277428962837842,0.002451747123833782
7.416481069042316,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.00898213938930929,-0.001217248867311096,-0.001244692987071678,0.002452133839446181
7.616926503340757,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.01147878806624756,-0.001250180236265886,-0.001211733668625743,0.002452108740323712
7.817371937639198,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.03195363238673395,-0.001282869279024791,-0.001178583102111869,0.002451670669048412
8.017817371937639,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.05239039505387536,-0.001315294675147172,-0.001145262150475505,0.002450818894367646
8.21826280623608,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.0727258253866002,-0.001347437656149856,-0.001111790483661012,0.002449554025807377
8.41870824053452,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.09285617931074805,-0.001379275562173486,-0.00107819033005832,0.002447875677243484
8.619153674832962,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1126436524703292,-0.001410781016536864,-0.001044491104193866,0.002445785776260509
9.020044543429844,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1505264401127399,-0.001472674604358049,-0.0009769307638982554,0.002440384274975508
9.220489977728285,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1682725224298172,-0.001503018849706492,-0.0009431316109352718,0.002437088852936673
8.819599109131403,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1319321400585043,-0.001441923371709352,-0.001010725782920286,0.0024432861658285
9.420935412026726,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1850048762501049,-0.001532945333813135,-0.000909351656714607,0.002433411669424251
9.621380846325167,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2005713920028668,-0.001562447239810442,-0.0008756128926654862,0.002429367186300341
9.821826280623608,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2148529182527685,-0.001591522621273776,-0.0008419327010209557,0.00242497044474101
10.022271714922049,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2277308089387612,-0.001620170643399562,-0.0008083297008240966,0.002420239044152834
10.42316258351893,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.248911044146495,-0.001676199804893078,-0.0007414236007898913,0.002409856381191471
10.22271714922049,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2391054436798063,-0.001648394312752168,-0.000774821483268618,0.002415193656888398
10.623608017817372,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2570775652462246,-0.001703595360039113,-0.0007081519106117971,0.002404251898987036
10.824053452115812,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2635524876924449,-0.001730591144377776,-0.0006750198016979886,0.002398404558761769
11.024498886414253,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2683079102638753,-0.001757193254092348,-0.0006420335302058588,0.002392326197529754
12.2271714922049,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2578610307853636,-0.001908512823158003,-0.0004465800175299284,0.002350239355327278
11.224944320712694,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2712859183857388,-0.001783403468650336,-0.00060919011621829,0.002386013752178298
11.425389755011135,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2724511717244005,-0.001809221910805701,-0.0005764801573651676,0.002379455637831914
12.026726057906458,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2645194077400084,-0.001884294938597041,-0.0004789696763820547,0.002358062048366021
12.42761692650334,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2490809586671361,-0.001932322834928051,-0.0004142102844737453,0.002342025797355436
11.625835189309576,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2717556426066435,-0.001834646059843552,-0.0005438894223266392,0.00237263227295848
11.826280623608017,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2691270245352635,-0.001859671668535362,-0.0005113963639364399,0.002365514320904723
12.828507795100222,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2250048883021149,-0.001978599229102989,-0.0003495404046528348,0.002324325525135821
12.628062360801781,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2381421117256568,-0.001955697985146134,-0.0003818608415799738,0.002333396757174778
13.028953229398663,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2097430190795752,-0.002000997695063183,-0.0003172546222107879,0.002314791495295895
13.229398663697104,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1925413964023852,-0.002022888396798425,-0.0002849989824400694,0.002304785858099044
13.429844097995545,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1736489028468067,-0.002044270851318117,-0.0002527712011816907,0.002294306559294738
13.630289532293986,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.153377121153251,-0.002065130352844029,-0.000220556492067549,0.002283321455856368
13.830734966592427,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.132074674227158,-0.002085436871700889,-0.000188321963732747,0.002271761032192838
14.031180400890868,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1100870379679784,-0.002105144330436785,-0.0001560365830106918,0.002259541882443121
14.231625835189309,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.08764531934905238,-0.002124180545536931,-0.000123716030914591,0.002246608967154882
14.43207126948775,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.06492037195309805,-0.002142486842800885,-9.139487625742097e-05,0.002232942686313247
14.632516703786191,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.04202977655026674,-0.002160027593066475,-5.910752790516541e-05,0.002218545491172946
14.832962138084632,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.01904151202440204,-0.002176826004499987,-2.687149648104869e-05,0.002203456105427488
15.033407572383073,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.00396312170707138,-0.002192964766141036,5.351567301754303e-06,0.00218771867959986
15.233853006681514,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.02695649654427017,-0.002208479590012784,3.757462867479914e-05,0.002171357309752615
15.434298440979955,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.04989675418596221,-0.002223332001246316,6.982645724598006e-05,0.002154306491835626
15.634743875278396,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.07270394990375795,-0.002237476371941554,0.000102132014571056,0.002136493892986413
15.835189309576837,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.09531270707286056,-0.002250885787918916,0.0001344593271787276,0.002117924545501641
16.035634743875278,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1175944408194631,-0.002263566948281227,0.0001667741357480841,0.002098643570253488
16.23608017817372,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1393623847103775,-0.0022755483284029,0.0001990441986145702,0.00207871594534688
16.43652561247216,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.160342518667407,-0.002286899548640319,0.0002312714499016755,0.002058207937387086
16.6369710467706,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1801867402337204,-0.00229770048389339,0.0002634913603267178,0.002037156977287648
16.83741648106904,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1985627962998781,-0.002308012850767299,0.0002957324557454359,0.002015590653461302
17.238307349665924,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2297749772881445,-0.00232722369971086,0.000360300392310259,0.001970939348367902
17.037861915367483,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2151693997480162,-0.002317853080915318,0.0003280012615000479,0.001993517923033621
17.438752783964365,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.242223351680996,-0.002336137039242454,0.0003926335480199755,0.001947864515890326
17.639198218262806,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2524693386774002,-0.002344616969411471,0.0004249929283298441,0.001924328440784275
17.839643652561247,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2605409171287403,-0.00235269035025722,0.0004573707937376569,0.001900369103160008
18.040089086859687,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2664758197626211,-0.00236038005359722,0.0004897729803555311,0.001876004508584271
18.24053452115813,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2703482387512519,-0.002367709054465322,0.0005222210290268563,0.001851234474235609
18.44097995545657,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2722285701853302,-0.002374717939877615,0.0005547470196270621,0.001826063011559876
19.042316258351892,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2666311764227573,-0.002394131733649379,0.0006530256439432791,0.00174817681298204
18.64142538975501,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2721927974149184,-0.002381442630568798,0.0005873786718857432,0.001800494037482177
19.242761692650333,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2612182919290813,-0.00240012153427076,0.0006860600239690084,0.001721430128820136
18.84187082405345,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.270303770243901,-0.002387908402226264,0.0006201342916607069,0.001774531273183173
19.443207126948774,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2541203948058506,-0.002405877545723614,0.0007192385249427965,0.00169428824280277
19.643652561247215,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2453861435252653,-0.002411382935130331,0.0007525527711881863,0.001666742739289707
19.844097995545656,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2350679634027783,-0.002416613513343524,0.0007859895846351883,0.001638783425947591
20.044543429844097,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.2232194326114959,-0.002421545882942585,0.0008195333019851671,0.001610403115102768
20.244988864142538,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.209908402537529,-0.002426158045412313,0.0008531661921823803,0.001581597804439794
20.44543429844098,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1952268040653807,-0.002430432142120226,0.0008868708743724578,0.001552367073322429
20.64587973273942,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1792826854006157,-0.002434350392279122,0.0009206274925452771,0.001522712756548443
20.84632516703786,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1622220724694651,-0.002437896008481713,0.0009544127146481221,0.001492640850405503
21.046770601336302,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1442015950990904,-0.002441057852901703,0.0009882072027003008,0.001462158947668424
21.247216035634743,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1253983939126489,-0.002443825520013676,0.00102198323086224,0.001431283418687281
21.447661469933184,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.1060099611989301,-0.002446192003990608,0.001055707100137697,0.001400039980871985
21.648106904231625,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.08620337854047457,-0.00244815061817859,0.001089348940862647,0.001368451219590701
21.848552338530066,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.06613609391959062,-0.002449698602749307,0.00112288455996476,0.001336538468605138
22.048997772828507,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.04590791702121453,-0.002450834649474354,0.001156298510957504,0.001304315787059189
22.249443207126948,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.02557932450276949,-0.002451558000007283,0.001189570441682171,0.00127180252866433
22.44988864142539,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.005202903019470251,-0.00245186852389635,0.001222672004291966,0.001239026717128749
22.65033407572383,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.01517601954306528,-0.002451768461884888,0.001255565735883858,0.001206028063394958
22.85077951002227,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.03553191906788721,-0.002451257678206522,0.001288215565115562,0.001172842521631208
23.051224944320712,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.05582782182475274,-0.002450334889055718,0.001320587525964974,0.001139502862319801
23.251670378619153,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.07601859012852319,-0.002449000030008545,0.001352658534581957,0.001106032277280374
23.452115812917594,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.0960145066836869,-0.002447253043871181,0.001384411921654922,0.001072447519572954
23.652561247216035,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1156853010302008,-0.002445093581693579,0.00141583095200591,0.001038764929933631
23.853006681514476,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1348659306636296,-0.002442529242343944,0.001446894153407487,0.001005013979717628
24.053452115812917,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1533499088308966,-0.002439562993323096,0.001477573460132224,0.0009712263980142112
24.253897550111358,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1709268486951417,-0.002436206768410147,0.001507846691086187,0.0009374374642993118
24.4543429844098,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1874347857961491,-0.002432470968414407,0.001537702431451732,0.0009036697894333871
24.65478841870824,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2027423652102978,-0.00242836801568294,0.001567136143741192,0.0008699408757717205
24.85523385300668,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2167297127102151,-0.002423917594666863,0.001596146108564728,0.0008362726238644734
25.456570155902003,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2498931261692139,-0.002408672883867384,0.001680642561237601,0.0007358139767878756
25.05567928730512,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2292970106375787,-0.002419138146915671,0.001624731820185518,0.000802684098188448
25.256124721603562,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2403736049035864,-0.002414048746594085,0.001652895648269261,0.0007691918377623033
25.657015590200444,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2578063789971835,-0.002403035505246974,0.001707980845677846,0.0007025665020162833
25.857461024498885,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2640691574372741,-0.002397158662228373,0.001734920641778332,0.0006694605989182108
26.057906458797326,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2686283706612661,-0.002391049824682559,0.001761467289727438,0.0006364992882417208
26.258351893095767,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2714286832595244,-0.002384704643681646,0.001787622578537535,0.0006036784124046613
26.45879732739421,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2723945456301937,-0.00237811136150485,0.001813386231811595,0.0005709889036249046
26.65924276169265,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2714650487475318,-0.00237124894495132,0.001838754519255617,0.0005384163631529874
26.85968819599109,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.268571371565105,-0.00236408632927439,0.001863723624700931,0.0005059372078246591
27.06013363028953,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2636499605699401,-0.002356582330122996,0.001888289397481794,0.000473519145906214
27.260579064587972,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2566450077861532,-0.002348704352111347,0.001912450575684439,0.0004411339636283491
27.461024498886413,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2474935592860911,-0.00234043166220231,0.001936201795201836,0.0004087666754534548
27.661469933184854,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2361531723420514,-0.002331738200076342,0.001959512818742538,0.0003764190515651899
27.861915367483295,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2226256889111372,-0.002322597439331353,0.001982343027922852,0.0003441015296269971
28.062360801781736,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.2070216510674671,-0.002312990753031025,0.002004668972266333,0.0003118167391583456
28.262806236080177,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1895275537933225,-0.002302910597218733,0.002026487289964763,0.000279559924261555
28.463251670378618,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1704056077926499,-0.002292353909302327,0.002047795864491691,0.0002473296137141959
28.66369710467706,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1499916964524105,-0.002281279965481236,0.002068576195631165,0.0002151071649373664
28.8641425389755,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1286076152622649,-0.002269616898845645,0.002088796476720705,0.000182859242525905
29.06458797327394,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.1065709138392285,-0.002257284495099705,0.002108406372733756,0.0001505613734580952
29.265033407572382,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.08410595563168084,-0.002244236783746863,0.002127336169964142,0.0001182347065864093
29.465478841870823,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.06136075949245497,-0.002230456133537985,0.002145530612847195,8.59121454577686e-05
29.665924276169264,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.03843647909022819,-0.002215949417042775,0.00216295679233279,5.363046153104552e-05
29.866369710467705,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,0.01541232904419666,-0.002200758135357023,0.002179648632858785,2.139983804442754e-05
30.066815144766146,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.007627854062605398,-0.002184925926613878,0.002195687728656589,-1.081779007137962e-05
30.267260579064587,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.03065512941529517,-0.00216846041067759,0.002211099106570472,-4.304161465042296e-05
30.467706013363028,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.05361208768000502,-0.002151289783463887,0.002225842729609265,-7.530457300441897e-05
30.66815144766147,0,0,2.25,12.5,0,12,5.315500094009459,2.25,12.5,4.783950084608515e-05,-0.07641580363360306,-0.002133354854974393,0.00223987056332377,-0.0001076150299175691
