magnet_depth,ratio,irms,degel,degmech,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.1,0.6633333333333333,16.970562748477143,0,67.5,0,0.1,0.6633333333333333,2.526206308319773e-06,-7.26263099217214e-06,0.001162609262458684,-0.0005811256935572111,-0.0005810077813099126
0.1,0.7286666666666666,0.0,0,22.5,0,0.1,0.7286666666666666,2.525553490137797e-06,5.568226151135033e-06,-0.0001800291698342166,8.974662086703585e-05,8.983012637554878e-05
0.1,0.7286666666666666,0.0,0,24.75,0,0.1,0.7286666666666666,2.525553490137797e-06,0.0009154063405573507,-0.000179587544064309,0.0001208119199322545,5.834359829901253e-05
0.1,0.7286666666666666,0.0,0,27.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.004843958561858939,-0.0001786115542237985,0.0001478662908447486,3.040549680726166e-05
0.1,0.7286666666666666,0.0,0,29.25,0,0.1,0.7286666666666666,2.525553490137797e-06,0.002311174350260787,-0.0001742567272707897,0.000166706166231523,7.44606483964816e-06
0.1,0.7286666666666666,0.0,0,31.5,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.004144015108867044,-0.0001614559427464038,0.0001765589368345115,-1.489945195163188e-05
0.1,0.7286666666666666,0.0,0,33.75,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.003700480486318373,-0.0001396934861239715,0.0001790793626416704,-3.899945844204674e-05
0.1,0.7286666666666666,0.0,0,36.0,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.0002864573379522224,-0.0001107321338829686,0.0001799103059067467,-6.873162400439551e-05
0.1,0.7286666666666666,0.0,0,38.25,0,0.1,0.7286666666666666,2.525553490137797e-06,6.937318897232744e-05,-7.930330733293086e-05,0.000180068448182722,-0.0001003125379638994
0.1,0.7286666666666666,0.0,0,40.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.002151165301500172,-4.836988096549432e-05,0.0001793876445377813,-0.0001306023425545901
0.1,0.7286666666666666,0.0,0,42.75,0,0.1,0.7286666666666666,2.525553490137797e-06,0.005071045674905336,-2.249538209602415e-05,0.0001779442526723713,-0.0001551676512060962
0.1,0.7286666666666666,0.0,0,45.0,0,0.1,0.7286666666666666,2.525553490137797e-06,2.433129070127634e-06,-5.15564678947296e-08,0.0001710178283270691,-0.0001709674852435605
0.1,0.7286666666666666,0.0,0,47.25,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.005072139496174536,2.239677867553002e-05,0.0001551996232010048,-0.0001778802145510862
0.1,0.7286666666666666,0.0,0,49.5,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.00216299650536728,4.827908979205456e-05,0.0001306146535490645,-0.0001793119967831121
0.1,0.7286666666666666,0.0,0,51.75,0,0.1,0.7286666666666666,2.525553490137797e-06,-6.83292030655901e-05,7.923032626322425e-05,0.0001003045221658969,-0.0001799904188082876
0.1,0.7286666666666666,0.0,0,54.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.0002957459024472992,0.0001106841133689307,6.870531793070913e-05,-0.0001798391116350701
0.1,0.7286666666666666,0.0,0,56.25,0,0.1,0.7286666666666666,2.525553490137797e-06,0.003704675461019368,0.0001396638148494309,3.897874157444155e-05,-0.0001790321365991017
0.1,0.7286666666666666,0.0,0,58.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.004156004129186287,0.0001614543663387373,1.489616562290091e-05,-0.0001765575867954878
