degmech,irms,degel,magnet_depth,ratio,halbach_side,i,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.0,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,2.105242077686846e-05,7.33155084675077e-08,-0.001801400813108298,0.001801328141986415
0.20044543429844097,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.002037277239630209,-3.134972378672756e-05,-0.001785624101838756,0.001816983615311741
0.40089086859688194,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.004065718736455577,-6.276989163533377e-05,-0.001769725159053816,0.00183251218431482
0.6013363028953229,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.006159046521973502,-9.419468549327399e-05,-0.001753698096796374,0.001847912438512097
0.8017817371937639,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.008299718511517567,-0.0001255989774555588,-0.001737548065887717,0.001863166108504598
1.0022271714922049,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01046120398578219,-0.0001569601046597881,-0.001721274473194035,0.00187825095907354
1.2026726057906458,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01261631736608382,-0.0001882620612011223,-0.001704870792929606,0.001893144547669959
1.4031180400890868,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01472675715147122,-0.0002194913007663558,-0.00168832801487368,0.001907824308596474
1.6035634743875278,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01674402082320526,-0.0002506326255939772,-0.001671634974138944,0.001922263764323605
1.8040089086859687,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01860643803119884,-0.0002816700222466744,-0.001654779267703119,0.001936434011171701
2.0044543429844097,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02026635877960349,-0.0003125910599711142,-0.00163774551556479,0.001950306396843675
2.2048997772828507,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02166080815592367,-0.0003433828507755059,-0.001620518153082598,0.001963851640338732
2.4053452115812917,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02271885278712307,-0.0003740305082205884,-0.001603083347539998,0.001977040286190741
2.6057906458797326,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02338689503916547,-0.0004045210394216718,-0.001585429790199924,0.001989847709288511
2.8062360801781736,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02363405728711594,-0.0004348462203658734,-0.001567546367970991,0.00200225465625322
3.0066815144766146,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02344094425541872,-0.0004649973141706443,-0.00154942451267235,0.002014243949681189
3.2071269487750556,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02280193204233653,-0.0004949618638958484,-0.001531058210512111,0.002025797249469722
3.4075723830734965,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02172700689839622,-0.0005247288476917714,-0.001512441936815983,0.002036898145542445
3.6080178173719375,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.02023332691176597,-0.0005542862992602482,-0.001493574093936479,0.002047533208610984
3.8084632516703785,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01835788118349284,-0.0005836247873336763,-0.001474452426171402,0.002057690879820552
4.008908685968819,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01615263695260109,-0.0006127340344937525,-0.001455075875300801,0.00206736001714477
4.20935412026726,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01367674803047522,-0.0006416015045380964,-0.001435445345609676,0.002076529272603072
4.610244988864142,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.008189689675377568,-0.000698569276952488,-0.001395418202852512,0.002093323738247447
4.409799554565701,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.01099605952545189,-0.0006702170928212937,-0.001415559631196484,0.002085187726210985
4.810690423162583,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.005331013208682948,-0.000726645674302133,-0.001375020869345723,0.002100925060506578
5.011135857461024,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,0.002500060916632203,-0.0007544357749296606,-0.001354365372081258,0.002107979471259553
5.211581291759465,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.0002088921077112254,-0.0007819277207550693,-0.001333451804731857,0.00211447608734998
5.412026726057906,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.002702247598741598,-0.0008091114528331142,-0.001312280066564388,0.002120405883424539
5.612472160356347,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.004881510249940477,-0.0008359823741357699,-0.001290845687954809,0.002125761043812038
5.812917594654788,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.006634102928833659,-0.0008625409499881455,-0.001269142411139822,0.002130537128862914
6.013363028953229,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.007865103482432334,-0.0008887910887503322,-0.001247163182332117,0.002134732443358132
6.21380846325167,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.00849272572932723,-0.0009147425552141423,-0.001224899376513185,0.002138349614065558
6.414253897550111,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.008480328072554178,-0.0009404070069250131,-0.00120234570832401,0.002141396497926886
6.614699331848552,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.007850645465837087,-0.000965796354934066,-0.001179501650579611,0.002143885980091565
6.815144766146993,0,0,2,0.21,B,12,0,2,0.21,4.74411942235672e-05,-0.006671065177576601,-0.0009909208496928401,-0.001156372626413003,0.00214583517974482
