degmech,irms,degel,magnet_depth,ratio,halbach_side,i,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
19.844097995545656,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1518515960773027,-0.002292427967249782,0.0007742855990609809,0.001521934796734379
20.044543429844097,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.149374719303373,-0.002297375954248206,0.000804866675321465,0.001496463128092447
20.244988864142538,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1450902989257441,-0.002301871848583706,0.0008352980357587445,0.001470677483507818
20.44543429844098,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1390238581815403,-0.002305920946579032,0.0008655659468781961,0.001444596204747533
20.64587973273942,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1312399571497412,-0.00230953165223778,0.0008956613723545623,0.001418236460909884
20.84632516703786,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1218281805945439,-0.002312715340554101,0.0009255752000729532,0.001391618461129989
21.046770601336302,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1108953196820359,-0.002315485357224146,0.0009552969425810355,0.001364765709099982
21.247216035634743,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.09856212690454089,-0.002317857791745469,0.000984815620361274,0.001337705175932316
21.447661469933184,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.08495954333833351,-0.002319851314458652,0.001014126541038619,0.001310460413008679
21.648106904231625,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.07024457112261016,-0.002321482109085264,0.001043229313347106,0.001283048254081871
21.848552338530066,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.05460280314600604,-0.002322761937271994,0.001072127251231166,0.00125547731886916
22.048997772828507,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.03822914072015951,-0.002323698128649506,0.001100827478412548,0.001227747852299954
22.249443207126948,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.02133092471209,-0.002324294187969244,0.001129336076327965,0.001199857282530542
22.44988864142539,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.004136212700784066,-0.002324549409615119,0.001157658507161526,0.001171799422856396
22.65033407572383,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.01312383535201186,-0.00232446201505519,0.001185801915414836,0.001143565359546838
22.85077951002227,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.03022626745442666,-0.002324031962192102,0.001213773058447741,0.001115148319226279
23.051224944320712,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.04693530129795852,-0.002323259968750427,0.001241577981346008,0.001086542993442495
23.251670378619153,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.06302838212461327,-0.002322144175784901,0.001269221662863352,0.001057742517622569
