degmech,irms,degel,magnet_depth,ratio,angle,magangle,halbach_side,create_by_angle,i,ratio_inner,ratio_outer,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
5.211581291759465,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03133181569491306,-0.001029889028822077,-0.001830945916591498,0.002822806398407019
5.412026726057906,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03244351668533937,-0.001067262688100297,-0.001798475062505857,0.00282705141956488
5.612472160356347,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03278438527647222,-0.001104414532335973,-0.001765726443621342,0.002830855190966505
5.812917594654788,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03239369464116848,-0.00114135623695441,-0.001732698970851221,0.002834229052215042
6.013363028953229,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03127684125475978,-0.001178097581604013,-0.001699394138610457,0.002837185031745587
6.21380846325167,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02940630153188219,-0.001214642472845106,-0.001665819698235489,0.002839735736977189
6.414253897550111,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02671384644342048,-0.001250986175999222,-0.001631992005946796,0.002841893861256276
6.815144766146993,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01881675212947626,-0.001323109378806813,-0.001563581937596245,0.002845076632543955
6.614699331848552,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02316586192285743,-0.001287134765686201,-0.001597916176857185,0.002843670861758089
7.015590200445434,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01375866958301247,-0.001358924352792186,-0.001528984617722721,0.002846119607913545
7.216035634743875,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.008104768249239938,-0.001394571178692846,-0.001494138263557061,0.002846805382452796
7.416481069042316,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.002024960854568004,-0.001430028432411332,-0.001459066602531425,0.002847136889003984
7.616926503340757,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.004229118038241901,-0.001465274603298549,-0.001423791364171717,0.002847114909277452
7.817371937639198,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01035032923991975,-0.001500303114320388,-0.001388320452594811,0.002846739871209134
8.017817371937639,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01601498642794201,-0.001535115873190548,-0.001352652582528076,0.002846011722688062
8.21826280623608,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02100098927809039,-0.001569701484375485,-0.00131679569784964,0.002844927357365384
8.41870824053452,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0252006621147736,-0.001604042591013416,-0.001280760256258333,0.002843480150461116
8.619153674832962,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02855770863503954,-0.00163812622151794,-0.001244549596399675,0.002841660708815249
8.819599109131403,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0310746506465062,-0.001671946045186265,-0.001208158540497538,0.002839457670839169
9.020044543429844,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03277728237069193,-0.001705500666156536,-0.001171575857401317,0.002836858627620276
9.220489977728285,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03368482030551855,-0.001738786718189652,-0.001134792848925896,0.002833851394660855
9.420935412026726,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03381880428724494,-0.001771796347032786,-0.001097806239231489,0.002830424309289239
9.621380846325167,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03318938433292449,-0.001804524086335285,-0.001060611753243505,0.002826566629085707
9.821826280623608,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0317961922282911,-0.001836962581634595,-0.001023208631534713,0.002822268762069476
10.022271714922049,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02962795453178503,-0.001869111676076365,-0.0009855905640326961,0.002817522310697916
10.22271714922049,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02667809029896117,-0.001900974708496534,-0.0009477491435709725,0.002812319548100756
10.42316258351893,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02294060626346198,-0.001932557477429772,-0.0009096745130678237,0.002806653270392649
10.623608017817372,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01845826262781408,-0.001963843354787937,-0.0008713708352327764,0.002800511898343583
10.824053452115812,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01335039368000943,-0.001994794642312637,-0.0008328559580434345,0.00279388016664072
11.024498886414253,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.007691810843606343,-0.002025398611484062,-0.0007941349539492553,0.002786749342160403
11.224944320712694,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.001501523740610782,-0.002055670842983686,-0.0007551949764525602,0.002779116798686286
11.425389755011135,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.005170587981658825,-0.002085631650289032,-0.0007160176731923277,0.002770980649518759
11.625835189309576,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01221944708661149,-0.002115271169791744,-0.0006766040346262305,0.002762334712259263
11.826280623608017,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.0192939505211054,-0.002144490921593729,-0.0006370096695219505,0.002753155579156167
12.026726057906458,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02601288240010711,-0.002173198666982788,-0.00059729422088151,0.002743426635979275
12.2271714922049,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03238112125278061,-0.002201465443118488,-0.0005574263800515879,0.002733168507605097
12.42761692650334,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03819997801357467,-0.002229292296302035,-0.0005174110561657291,0.002722380386650503
12.628062360801781,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.04292668765356405,-0.002256504065877636,-0.0004773413108875423,0.002711010012946126
12.828507795100222,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.0461519077611612,-0.002282953681025231,-0.0004372838613453221,0.002699001464740487
13.028953229398663,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.04807731500863765,-0.002308757171093533,-0.0003971621082518963,0.002686363004281528
13.229398663697104,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.04886519666532994,-0.002333993351926381,-0.0003569270305337282,0.002673101607755162
13.429844097995545,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.04781856262473455,-0.002358369725301797,-0.000316736630347391,0.002659135039959997
14.031180400890868,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03570724777984215,-0.00242723982832091,-0.0001960207695680718,0.002613282092967606
13.830734966592427,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.04036527549133177,-0.002404588630428501,-0.0002364800877606216,0.002629099575549126
14.231625835189309,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.030054974206247,-0.002449387438850806,-0.0001554736434028701,0.002596905341614381
13.630289532293986,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.0446505213907735,-0.002381750100745543,-0.0002766643419511282,0.002644423934469732
14.43207126948775,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02311583249019697,-0.002470848691885704,-0.0001149637285034652,0.002579946439249997
14.632516703786191,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01547252938770021,-0.002491812739283433,-7.440466659531793e-05,0.002562455109705861
14.832962138084632,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.007478643030086089,-0.00251220748351776,-3.377847752019996e-05,0.002544313134502949
15.033407572383073,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0006637545006546675,-0.002531802316618871,6.882447622913934e-06,0.002525320105158389
15.233853006681514,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.008863054299288768,-0.002550479688696558,4.752130849619703e-05,0.002505433847389279
15.434298440979955,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01689709859198105,-0.002568358694972488,8.810353314045428e-05,0.002484820098280468
15.634743875278396,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02458317487219006,-0.002585642310136598,0.0001285929569735661,0.002463715272765878
15.835189309576837,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0313945985654694,-0.002602392619835174,0.0001690571806190517,0.002442070147935229
16.035634743875278,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03685308089924193,-0.002618552884536734,0.0002095564952669444,0.002419729777631888
16.23608017817372,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.04153740149580785,-0.002634189044605956,0.0002499035197032118,0.002397011175216949
16.43652561247216,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.04577353786237051,-0.002649319052137757,0.0002899953254227119,0.002374066316962545
16.6369710467706,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.04848275412439269,-0.002663782514319476,0.0003300733959284544,0.002350391604004585
16.83741648106904,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.04905416837711162,-0.002677501180988179,0.0003702761691793208,0.002325713095657522
17.037861915367483,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.04799125073512824,-0.002690547898899256,0.0004104792366928559,0.002300272064501746
17.238307349665924,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.04579270487935838,-0.002702992633771944,0.0004505688204957543,0.002274291600287666
17.438752783964365,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.04210079924673615,-0.002714798355999642,0.0004906509670292698,0.002247581716340021
17.639198218262806,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03705632988959605,-0.002725974593421566,0.0005307263144351821,0.002220140737566566
17.839643652561247,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03118780803888417,-0.002736578235783589,0.0005706986029224373,0.002192150705487111
18.040089086859687,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02498564184599194,-0.002746656933163725,0.0006104883259149377,0.002163763487381172
18.24053452115813,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01842316195635023,-0.002756195932241174,0.0006501347259941397,0.002134905432752535
18.44097995545657,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01157968883816718,-0.002765191635842289,0.000689647440481369,0.00210555719892743
18.64142538975501,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.004823147068954915,-0.002773671529024613,0.0007289673553896525,0.002075826843021573
18.84187082405345,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.001580472708140371,-0.002781653596085485,0.000768058566742587,0.002045782759786795
19.042316258351892,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.0075479285662449,-0.002789138678729783,0.0008069290800252797,0.002015416638397361
19.242761692650333,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01303681886285214,-0.002796126202108598,0.0008455945456769436,0.001984707593356587
19.443207126948774,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01801911862669509,-0.002802618902298438,0.0008840674959153681,0.001953641178186684
19.643652561247215,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02239743462351825,-0.00280862676027714,0.0009223347764678849,0.001922241622222141
19.844097995545656,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02602946934595595,-0.0028141620827771,0.0009603714575087493,0.001890549876690823
20.044543429844097,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02885779269098106,-0.002819232515965416,0.000998171779110465,0.001858578107556103
20.244988864142538,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03089519346478678,-0.002823844618206884,0.001035743205164964,0.001826322150669408
20.44543429844098,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03213416925839641,-0.002828006147726635,0.001073091421273684,0.001793781636492647
20.64587973273942,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03256697154188176,-0.002831726597617868,0.001110218820483652,0.001760962179004133
20.84632516703786,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.0321913576982021,-0.002835016667044269,0.001147128831637685,0.001727870020280813
21.046770601336302,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03101023986648558,-0.002837888675119726,0.001183830474948419,0.001694507750327439
21.247216035634743,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02902510711989225,-0.002840355469071857,0.001220336197032735,0.001660875367552305
21.447661469933184,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02622154449221065,-0.002842430120548418,0.00125665742060667,0.001626974302213018
21.648106904231625,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02258159294270852,-0.00284412517710537,0.001292798751021067,0.001592812139134174
21.848552338530066,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01808848814263478,-0.002845451195075551,0.001328752261724489,0.001558407318471988
22.048997772828507,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01281414432199741,-0.002846415409524787,0.00136451244324037,0.001523773403985042
22.249443207126948,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.006965423298705773,-0.002847021403209271,0.001400091798480822,0.001488902333284103
22.44988864142539,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.0008150328387717861,-0.002847271922322818,0.001435493562198012,0.001453793623552616
22.65033407572383,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.005373533439592178,-0.002847168896831742,0.001470699348748633,0.001418467566305815
22.85077951002227,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01134938704924874,-0.002846712743886658,0.001505686040890752,0.001382947811292603
23.051224944320712,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01683685906018352,-0.002845902489839154,0.001540438555674419,0.001347248612058392
23.251670378619153,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0216024515315752,-0.002844735733517833,0.001574958885170775,0.001311365055523534
23.452115812917594,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02551767656633151,-0.002843206299588708,0.001609239892662436,0.001275297495361752
23.652561247216035,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02857084629542128,-0.002841303431423834,0.001643269114528203,0.001239047339543374
23.853006681514476,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03079389887306501,-0.002839013963381025,0.001677037063083258,0.001202610839161086
24.053452115812917,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03221285226010542,-0.002836324659917833,0.001710536017706997,0.001165982443970053
24.253897550111358,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03286758577948705,-0.002833222962163175,0.001743759572612361,0.001129156445556282
24.4543429844098,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03278042626538055,-0.002829697369413357,0.001776700833314127,0.001092128946441163
24.65478841870824,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0319619564560979,-0.002825737075480258,0.001809353667022491,0.001054896157002364
24.85523385300668,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.03039439608130466,-0.00282133198789494,0.001841717884986082,0.001017449313968332
25.05567928730512,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02803498934701015,-0.002816473046154878,0.001873798092166807,0.0009797766640499163
25.256124721603562,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02485217877066401,-0.002811152887670964,0.001905599948001721,0.0009418684016401664
25.456570155902003,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.02087329798108921,-0.002805364887478833,0.001937118912047883,0.0009037255853307175
25.657015590200444,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.01620178546612594,-0.002799098704051518,0.001968328321344381,0.0008653630647989319
25.857461024498885,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.0109518579216487,-0.002792341767798718,0.001999195685879133,0.0008267967180871763
26.057906458797326,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,-0.005189862362909587,-0.002785090023327677,0.002029722573418213,0.0007880232522002367
26.258351893095767,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.001029019470679475,-0.002777344807242208,0.002059924637616342,0.0007490337709441489
26.45879732739421,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.007620045600608184,-0.002769106938251339,0.002089815138380956,0.0007098194994603962
26.65924276169265,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.01443600382613997,-0.002760369306429767,0.002119376045456531,0.000670386856677394
26.85968819599109,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02118002139748647,-0.002751106264597805,0.002148514303172429,0.0006307829641190565
27.06013363028953,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.02754871231276592,-0.002741295850134276,0.002177150393720436,0.0005910512526867016
27.260579064587972,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.03358847365858252,-0.002730953285539681,0.002205357549420808,0.0005511546324886419
27.461024498886413,0,0,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,0.0390409444918481,-0.002720062666549463,0.002233094166498799,0.0005111176342504684
