degel,degmech,irms,magnet_depth,ratio,angle,magangle,halbach_side,create_by_angle,i,ratio_inner,ratio_outer,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
20.84632516703786,50.211581291759465,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.221289109044568,0.001398139836540562,0.001494939821672531,-0.002851794940208451
19.242761692650333,49.81069042316258,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.223657282799671,0.00132445077450856,0.001564021917257089,-0.002847704436957982
20.044543429844097,50.01113585746103,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.222902490809353,0.001361495079751131,0.001529501539444516,-0.002849941075408787
21.648106904231625,50.4120267260579,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.218846185274063,0.00143438072254844,0.001460338248653536,-0.002853265061170115
22.44988864142539,50.61247216035635,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.215630724186523,0.001470219946475167,0.001425691178354154,-0.002854349433450786
23.251670378619153,50.81291759465479,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.211765801699677,0.00150567430925152,0.001390980198651578,-0.002855046734230146
25.657015590200444,51.41425389755011,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.197299493497589,0.001609855347977814,0.001286332940023206,-0.00285481652027612
26.45879732739421,51.614699331848556,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.191599416746472,0.00164387974559561,0.001251261715144707,-0.002853972538424927
27.260579064587972,51.81514476614699,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.185440382402734,0.001677578978639356,0.001216080387041223,-0.002852753279224504
28.062360801781736,52.01559020044543,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.178813498234615,0.001710969733311629,0.00118077873160804,-0.002851163785916002
24.053452115812917,51.01336302895323,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.207396270337852,0.001540762410402373,0.001356186142183901,-0.002855356751069035
24.85523385300668,51.21380846325167,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.202567174500479,0.001575487896915378,0.001321304538571676,-0.002855279366755916
28.8641425389755,52.216035634743875,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.171737906278521,0.001744059106657067,0.001145353724222182,-0.002849206598063958
29.665924276169264,52.41648106904232,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.164329398466352,0.001776849108034235,0.001109803323037244,-0.002846880588862344
30.467706013363028,52.61692650334076,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.156767674244433,0.001809335861120353,0.001074127895272731,-0.002844181670441909
31.26948775055679,52.817371937639194,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.149302491545285,0.001841509742089238,0.001038330672540779,-0.002841103122431308
32.071269487750556,53.01781737193764,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.142223887630049,0.001873362930587167,0.001002411886154879,-0.002837636521116097
32.87305122494432,53.21826280623608,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.13582934961275,0.001904892660352069,0.0009663667051988646,-0.002833772609935351
33.67483296213808,53.41870824053452,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.130354993221994,0.001936089979579321,0.0009301930342207656,-0.002829499750143814
34.47661469933185,53.61915367483296,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.125897864294315,0.001966926240978435,0.0008938977835795514,-0.002824800065359363
35.27839643652561,53.8195991091314,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.12249055094995,0.001997373965590939,0.000857484855157081,-0.002819653512474975
36.080178173719375,54.02004454342985,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.120152343281778,0.002027429176819173,0.0008209430314430493,-0.00281404306406522
36.88195991091314,54.220489977728285,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.118925305122861,0.002057099328070651,0.0007842518045825077,-0.002807952008579777
37.6837416481069,54.42093541202672,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.118799760715063,0.002086391005162511,0.0007473892043137814,-0.002801362408365583
38.48552338530067,54.62138084632517,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.11968691263489,0.002115271565369943,0.0007103567394429178,-0.002794248503121091
39.28730512249443,54.82182628062361,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.121372749487427,0.002143657244577526,0.0006731859310776028,-0.002786574130522709
40.089086859688194,55.02227171492205,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.123715095751221,0.002171496987878047,0.0006358935408776905,-0.002778313351080975
40.89086859688196,55.222717149220486,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.126866921571517,0.002198850891944002,0.000598441503776002,-0.002769472291429708
41.69265033407572,55.42316258351893,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.130740544613398,0.002225699322017639,0.0005608374326740998,-0.002760041710189756
42.494432071269486,55.623608017817375,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.134969023693909,0.002251910757142735,0.0005231478449791939,-0.002749983725809066
43.29621380846325,55.82405345211581,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.139244740247195,0.002277377459979342,0.000485424205561456,-0.002739261697376224
44.097995545657014,56.02449888641425,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.143750600198344,0.002302192794414305,0.0004476079482359056,-0.002727884802401849
44.89977728285078,56.224944320712694,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.1486047849687,0.002326421473051889,0.0004096501642152042,-0.002715849704749838
45.70155902004454,56.42538975501114,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.153291137953741,0.002349860920801434,0.0003716377112817062,-0.002703076678359534
46.503340757238306,56.625835189309576,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.157433163729908,0.002372375342369681,0.0003336224091541732,-0.002689501242138138
47.30512249443207,56.826280623608014,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.161540392076352,0.002394233029409476,0.0002954587109569487,-0.002675181700976394
48.10690423162583,57.02672605790646,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.166274876548805,0.002415783158878807,0.0002569700000032613,-0.002660214931628904
48.9086859688196,57.2271714922049,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.171230344720509,0.002436922734653206,0.0002182144844850587,-0.002644578317839732
49.71046770601336,57.42761692650334,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.175700875733218,0.002457422204545659,0.0001793154118755358,-0.002628212499063267
50.512249443207125,57.62806236080178,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.179662851361599,0.002477372711978554,0.0001402389563241694,-0.002611155922652026
51.31403118040089,57.82850779510022,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.183176056149967,0.002496884133982885,0.0001009422784437268,-0.002593455494056941
52.11581291759465,58.02895322939867,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.185892415226766,0.002515860375630401,6.147804105598227e-05,-0.002575086359238151
52.91759465478842,58.229398663697104,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.18748149870567,0.002534149972055943,2.187848926821841e-05,-0.002555933860958275
53.71937639198218,58.42984409799554,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.188091465559343,0.002551656917771885,-1.793065400495319e-05,-0.002535801371203366
54.521158129175944,58.630289532293986,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.188115722271806,0.002568442938454227,-5.806744038430189e-05,-0.00251459001878395
55.32293986636971,58.83073496659243,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.187628165385048,0.002584663048669721,-9.854414239497663e-05,-0.002492433432918139
56.12472160356347,59.03118040089087,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.186360271061644,0.002600448176993518,-0.0001392761235670667,-0.002469566812530805
58.530066815144764,59.632516703786195,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.177679180921307,0.002645040165561464,-0.0002627870027340255,-0.002396665260468204
56.926503340757236,59.231625835189305,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.184277083323378,0.00261579267546624,-0.0001802463417829517,-0.002445990675359866
59.33184855233853,59.83296213808463,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.172441670472916,0.002659008984618708,-0.0003040781962830836,-0.002371330241458008
60.13363028953229,60.03340757238307,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.167236861925371,0.002672368970595193,-0.0003456233551129066,-0.002345020065400974
60.935412026726056,60.233853006681514,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.162776705666006,0.002685070404253706,-0.0003875145640693745,-0.002317559695183728
57.728285077951,59.43207126948775,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.181589546111562,0.002630634632099119,-0.000221484015298682,-0.002421580935564632
61.73719376391982,60.43429844097996,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.158805642408813,0.002697198049295025,-0.0004296047797141095,-0.002289240568839317
62.53897550111358,60.634743875278396,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.155563622045198,0.00270876707312635,-0.0004718709684334049,-0.002260096960593862
63.34075723830735,60.83518930957683,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.153674391228414,0.00271975738722147,-0.0005143889530701511,-0.002229996889735194
64.14253897550111,61.03563474387528,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.153059258300029,0.002730225478605962,-0.000557065084138549,-0.002199117115790735
64.94432071269487,61.23608017817372,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.153505460267309,0.00274023428306708,-0.0005997796843631374,-0.002167674954744784
65.74610244988864,61.43652561247216,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.155263497052461,0.002749786989224381,-0.0006425320681658232,-0.002135660317111386
66.5478841870824,61.6369710467706,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.158444226172588,0.002758885758432493,-0.0006853189740641204,-0.002103073633870531
67.34966592427617,61.83741648106904,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.162661195917599,0.00276755491754082,-0.000728030330437892,-0.002070076273221761
68.15144766146993,62.037861915367486,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.167582062723319,0.002775805436475348,-0.0007705789080978451,-0.002036781550040348
68.9532293986637,62.238307349665924,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.173067412864478,0.002783631361154006,-0.0008129299403091002,-0.002003216083545235
69.75501113585746,62.43875278396436,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.1789930315149,0.002791023357919374,-0.0008550542291912186,-0.001969394244550939
70.55679287305122,62.639198218262806,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.1851870504455,0.002797982050178373,-0.0008969058939615908,-0.001935361779320758
71.35857461024499,62.83964365256125,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.19137930286792,0.002804521579461023,-0.0009384216117009132,-0.001901204375396656
72.16035634743875,63.04008908685969,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.197400362932141,0.002810650905696442,-0.0009795641138653957,-0.001866970744170646
72.96213808463251,63.240534521158125,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.203140526193823,0.002816372141949278,-0.001020317339319615,-0.00183267642534527
73.76391982182628,63.44097995545657,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.208442243185224,0.002821687276824709,-0.001060663793202439,-0.001798338511037095
74.56570155902004,63.641425389755014,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.21319059956516,0.002826600061606413,-0.001100592453907484,-0.001763970372622401
75.3674832962138,63.84187082405345,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.217274427106907,0.00283111440866876,-0.001140096730561157,-0.001729580983152313
76.16926503340757,64.04231625835189,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.220603002086006,0.002835233839040027,-0.001179173273603302,-0.001695175298807874
76.97104677060133,64.24276169265033,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.223107913873295,0.00283896225694441,-0.001217824653912295,-0.001660752955820518
77.7728285077951,64.44320712694878,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.224722675047989,0.002842303772321632,-0.001256049492698199,-0.001626317823521365
79.37639198218262,64.84409799554565,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.225181713141554,0.002847842614870469,-0.001331230615533854,-0.001557408249208387
78.57461024498886,64.64365256124722,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.225421274897413,0.002845262809980018,-0.001293850039296215,-0.001591870387722473
80.17817371937639,65.0445434298441,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.224020326072414,0.00285004396491252,-0.001368193366450593,-0.001522929253397235
80.97995545657015,65.24498886414254,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.22203423007081,0.00285186493241749,-0.001404758575332194,-0.001488409967702418
81.78173719376392,65.44543429844097,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.219326624460405,0.00285330354923581,-0.001440942461082829,-0.001453830671594308
82.58351893095768,65.64587973273942,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.215963099689567,0.002854357846177439,-0.001476742523606213,-0.001419190596998984
83.38530066815144,65.84632516703786,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.211974979481661,0.002855025316121802,-0.001512152899000348,-0.001384492148059816
84.18708240534521,66.0467706013363,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.207422771931524,0.002855303566392221,-0.001547174537221235,-0.001349731613801605
84.98886414253897,66.24721603563475,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.202437475322796,0.002855193759715583,-0.001581836151938732,-0.001314880755834664
85.79064587973274,66.44766146993318,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.197054024342063,0.002854699829133756,-0.001616155608619312,-0.001279925357279277
87.39420935412026,66.84855233853007,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.18489085397493,0.002852578457136445,-0.001683796405562861,-0.001209695873118893
86.5924276169265,66.64810690423162,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.191220304888351,0.002853826218170354,-0.001650138396462209,-0.001244865323374792
88.19599109131403,67.0489977728285,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.178045063716295,0.002850961276283866,-0.001717142766693578,-0.001174410120673968
88.99777282850779,67.24944320712694,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.170748603294674,0.002848975915321045,-0.001750187748760017,-0.001139000378829745
89.79955456570156,67.44988864142539,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.163151773651906,0.002846620555091572,-0.001782935809186273,-0.001103461277982998
90.60133630289532,67.65033407572383,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.155452705723117,0.002843890946756491,-0.001815382887614283,-0.001067793187468546
91.40311804008908,67.85077951002228,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.147916795401046,0.002840779916098647,-0.001847519821971076,-0.00103199855177548
92.20489977728285,68.05122494432071,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.140836432201992,0.002837278945065108,-0.001879338764209664,-0.000996077761129528
93.00668151447661,68.25167037861915,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.134499551405192,0.002833378531188343,-0.001910833517018077,-0.000960029294834651
93.80846325167037,68.4521158129176,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.129095402284774,0.002829065884571903,-0.001941989756518227,-0.0009238546181742553
94.61024498886414,68.65256124721603,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.124697575398628,0.002824322080177923,-0.001972777741778689,-0.0008875601737937344
95.4120267260579,68.85300668151447,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.121351684178987,0.002819127997257671,-0.002003175838763553,-0.0008511457722054848
96.21380846325167,69.05345211581292,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.119070792269852,0.002813467776854153,-0.00203318564856371,-0.0008145965435283413
97.01559020044543,69.25389755011136,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.117902159471029,0.002807325130159714,-0.002062814134135806,-0.0007778927528836926
98.61915367483296,69.65478841870824,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.118723221625799,0.002793509642349953,-0.002120877864596693,-0.0007039858144194622
99.42093541202672,69.85523385300668,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.120411378431326,0.002785771273307852,-0.00214918607541706,-0.0006668201562313493
97.8173719376392,69.4543429844098,16.970562748477143,5,0.25,-20,0,A,True,12,0.0062096503007499915,0.49379034969925,-20,0,0.00010681530445482,1.117827723737337,0.002800681994174935,-0.002092059437466381,-0.0007410200997349111
