degel,degmech,irms,magnet_depth,ratio,angle,magangle,halbach_side,create_by_angle,i,ratio_inner,ratio_outer,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.0,45.0,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9488227432020478,0.0004553801512883594,0.001700397309406172,-0.002155255288185649
0.8017817371937639,45.200445434298445,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9489970518709682,0.0004880129557500823,0.001678633893049668,-0.002166050955832584
1.6035634743875278,45.40089086859688,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.948837976886064,0.0005205330726726285,0.001656732598945913,-0.002176592535383698
2.4053452115812917,45.60133630289532,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9482910637150507,0.0005529367804473619,0.001634700787061809,-0.002186884897070036
3.2071269487750556,45.801781737193764,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9472815100096567,0.0005852125525815516,0.001612545010554341,-0.002196923501696288
4.008908685968819,46.00222717149221,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9457467243344658,0.0006173513843819848,0.001590259559410087,-0.002206692881176199
4.810690423162583,46.202672605790646,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9436014543961584,0.0006493415614392073,0.001567835044079524,-0.002216170686226371
5.612472160356347,46.40311804008908,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9407686582129909,0.0006811699920953186,0.001545263185450724,-0.00222533434331509
6.414253897550111,46.60356347438753,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9371877717420622,0.0007128265408136306,0.001522531057600517,-0.002234159908287479
7.216035634743875,46.80400890868597,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9328221669118586,0.0007443023572830913,0.001499623177558225,-0.002242622531911119
8.017817371937639,47.00445434298441,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9276556798892218,0.0007755885330519473,0.00147652618769848,-0.002250699753271232
8.819599109131403,47.20489977728285,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9216939129867971,0.0008066773265769439,0.001453227356276907,-0.002258371244519443
9.621380846325167,47.40534521158129,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9149807128580345,0.0008375614672285797,0.001429715091436475,-0.002265618653838708
10.42316258351893,47.605790645879736,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.9075759371047459,0.0008682325526566464,0.001405983405277065,-0.002272428696055112
11.224944320712694,47.806236080178174,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8995475720249302,0.0008986808789384267,0.001382031040057219,-0.002278792337749989
12.026726057906458,48.00668151447661,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8909935843799256,0.0009288946647255558,0.001357859248908563,-0.002284700951024358
12.828507795100222,48.207126948775056,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8820245657438479,0.0009588671814158696,0.001333463176667964,-0.002290144614018728
13.630289532293986,48.4075723830735,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8727515741948612,0.0009885900763503216,0.001308838633795665,-0.002295112106955082
14.43207126948775,48.60801781737194,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8633070642243817,0.001018057803499347,0.00128397833377494,-0.002299591615388838
15.233853006681514,48.808463251670375,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8538243098517015,0.001047259586150312,0.00125887591420858,-0.00230356683374813
16.035634743875278,49.00890868596882,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8444433716812834,0.001076178656725917,0.001233529177051857,-0.002307019643037023
17.639198218262806,49.4097995545657,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.8267013258995722,0.001133105628917497,0.001182090239523792,-0.002312286611260337
16.83741648106904,49.209354120267264,16.970562748477143,3,0.1,-8,-10,B,True,12,0.005864557006435303,0.19413544299356472,-8,-10,6.880319606540077e-05,0.835336156080927,0.001104799273820323,0.001207935067994004,-0.002309932238214485
