degmech,irms,degel,magnet_depth,i,magnet_width,magarea,torque_airgap,flux_a,flux_b,flux_c
0.0,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.001960260569748702,1.233622787367192e-05,-0.002014977310791396,0.002002610353078062
0.20044543429844097,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.0001368811883881767,-2.31861104230505e-05,-0.001997328832495319,0.002020439963026819
0.40089086859688194,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.002281727781586173,-5.872042386236183e-05,-0.001979528810917503,0.002038129448223852
0.6013363028953229,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.004556451729009147,-9.42977228269924e-05,-0.001961559346316273,0.002055689045594775
0.8017817371937639,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.00693811214718783,-0.0001298788045727782,-0.001943438711290516,0.002073099492476751
1.0022271714922049,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.009413165943222952,-0.0001654298341572311,-0.001925185520297029,0.002090345213746758
1.2026726057906458,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.01196929825556922,-0.0002009166204454509,-0.001906808280025128,0.002107398223884704
1.4031180400890868,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.01457266551913001,-0.0002362995793046764,-0.00188830081284361,0.002124208525059803
1.6035634743875278,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.01720675196133663,-0.0002715433713042086,-0.001869647175827937,0.00214072139681485
1.8040089086859687,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.01984187629268373,-0.0003066157641766524,-0.001850830213076532,0.002156884759275277
2.0044543429844097,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02246236953380444,-0.0003414991554524103,-0.001831840910794965,0.002172672953710339
2.2048997772828507,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02504345215213925,-0.0003761937588703621,-0.001812678920894194,0.002188090831267519
2.4053452115812917,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02752692139850247,-0.0004106901376611588,-0.001793341848058754,0.002203129968586045
2.6057906458797326,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02980563896726169,-0.0004449539394867167,-0.001773810280611955,0.002217733682148009
2.8062360801781736,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03176978344317183,-0.0004789492570426044,-0.001754056697415412,0.00223183407228553
3.4075723830734965,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.0350526597721672,-0.0005790603165525237,-0.001693246337981113,0.002270608807093067
3.0066815144766146,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.0333295847378912,-0.0005126451602197929,-0.00173405798111994,0.002245373899700382
3.2071269487750556,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03443194703097486,-0.0005460198306966471,-0.001713793804629693,0.002258309257172373
3.6080178173719375,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03521912109780522,-0.0006117669136903776,-0.001672407899270338,0.002282267603671726
4.20935412026726,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03393523415598107,-0.0007080641485035453,-0.001608170902534603,0.002313667719300757
3.8084632516703785,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03502405945260778,-0.0006441608457530462,-0.001651282523590345,0.002293317973942046
4.409799554565701,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03319212741891719,-0.0007395577607951795,-0.001586163711432026,0.002322930772276892
4.008908685968819,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03456910033284611,-0.0006762602868681696,-0.00162987201007039,0.002303786130119413
4.610244988864142,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03240398187479902,-0.0007707320606247823,-0.00156383832607717,0.002331553134036748
4.810690423162583,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03164116975866044,-0.0008015822312444923,-0.001541187343345351,0.002339522950438368
5.011135857461024,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03095987854861203,-0.000832108719178238,-0.001518203057624629,0.002346834530964213
5.412026726057906,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02990537998310185,-0.000892189327843501,-0.001471231285986484,0.002359488664819259
5.211581291759465,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.03038966449309541,-0.0008623113039394162,-0.001494883341037146,0.002353487953046613
5.612472160356347,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02946090753824509,-0.0009217478338042844,-0.00144724929088995,0.002364847670341018
5.812917594654788,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02894169983083525,-0.0009509930173770339,-0.001422947378665532,0.002369585661155377
6.013363028953229,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.0282163324080343,-0.0009799333054493653,-0.001398334422909603,0.002373723971425435
6.21380846325167,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02714307099064081,-0.001008582613445251,-0.001373412510681512,0.002377281675691485
6.414253897550111,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02554360633384065,-0.001036955644797449,-0.001348183914012563,0.002380277994997596
6.614699331848552,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02330391197408453,-0.001065068661221546,-0.001322651155088062,0.002382733276852877
7.015590200445434,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.0165878164361221,-0.001120569358690441,-0.001270697821780371,0.002386104398803845
6.815144766146993,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.02033088435823465,-0.00109293706140774,-0.001296818867391811,0.002384668680046728
7.216035634743875,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.01215292440964402,-0.001147968686322201,-0.001244299119587361,0.002387055418456574
7.416481069042316,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.007176209089507811,-0.001175130261130198,-0.001217636516188424,0.00238753121474159
7.616926503340757,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,0.001916451453906562,-0.001202046771242548,-0.0011907227112577,0.002387537402080195
7.817371937639198,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.003320616751088203,-0.001228712144816998,-0.00116356604451584,0.002387076195274436
8.017817371937639,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.00824846896403637,-0.001255118565802285,-0.001136172784051495,0.002386145680039187
8.21826280623608,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.01261236894460858,-0.001281263870767168,-0.001108542088482522,0.002384742081386506
8.41870824053452,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.01627088914136154,-0.00130714459861851,-0.001080670109935653,0.002382857157364562
8.619153674832962,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.0192084663487008,-0.00133275534315301,-0.001052549281740586,0.002380476968966282
8.819599109131403,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.02149573236184718,-0.001358089745565304,-0.001024168058496322,0.002377582435236146
9.020044543429844,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.02327421983517396,-0.001383136793387194,-0.0009955181553130549,0.00237415265844994
9.220489977728285,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.02470437469040259,-0.001407885026340633,-0.000966591949967241,0.002370166379413905
9.420935412026726,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.02595740032093897,-0.001432323170850301,-0.0009373831754828276,0.002365603091683318
9.621380846325167,0,0,2.85,12,9.384142172063498,4.91540910939748e-05,-0.02718347277523685,-0.001456437921745162,-0.0009078879471632309,0.002360441840462859
