degel,degmech,irms,magnet_depth,i,magnet_width,magarea,torque_airgap,flux_a,flux_b,flux_c
1.6035634743875278,45.40089086859688,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.033029489465198,0.0007480568651525089,0.001600450677799267,-0.002344560286362938
2.4053452115812917,45.60133630289532,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.034990313337141,0.0007833039205868426,0.001572059297097822,-0.002351267440940462
3.2071269487750556,45.801781737193764,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.036443470914405,0.0008184409741199896,0.00154362484572548,-0.002357815110462544
4.008908685968819,46.00222717149221,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.03741587432863,0.0008534622529651035,0.001515157247844889,-0.002364208012641016
4.810690423162583,46.202672605790646,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.03791485237917,0.000888361907944683,0.001486668969682278,-0.0023704543380174
0.0,45.0,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.027522915215433,0.0006772863688301781,0.001657054429699328,-0.002330673590536233
5.612472160356347,46.40311804008908,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.037937992175163,0.000923131003696964,0.001458176234755875,-0.002376563487407486
0.8017817371937639,45.200445434298445,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.030543406309769,0.0007127119343176861,0.001628786909810674,-0.002337694208150689
7.216035634743875,46.80400890868597,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.036461930458277,0.0009922221096963723,0.001401236421450826,-0.002388384175910041
6.414253897550111,46.60356347438753,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.037463154458057,0.0009577575033095927,0.001429694028973196,-0.002382541014416414
8.819599109131403,47.20489977728285,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.032872843127513,0.00106061357103467,0.001344396178702362,-0.002399624184690564
8.017817371937639,47.00445434298441,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.034930623128927,0.001026510887740607,0.001372806214746164,-0.002394083864542221
10.42316258351893,47.605790645879736,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.027133231195626,0.001128179986914144,0.001287598002252026,-0.002410110235901182
12.828507795100222,48.207126948775056,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.014251507975104,0.001227442335577277,0.001202326430539032,-0.00242373643497208
13.630289532293986,48.4075723830735,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.008894038227188,0.001259842509636416,0.001173841546637872,-0.002427547012949815
11.224944320712694,47.806236080178174,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.023412450017975,0.001161579809231919,0.001259193461676034,-0.00241497603414764
12.026726057906458,48.00668151447661,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.019108538094547,0.001194678217292347,0.001230773046239173,-0.00241953239793874
9.621380846325167,47.40534521158129,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.030281073610518,0.001094512897373725,0.00131599640873796,-0.002404978814333175
14.43207126948775,48.60801781737194,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,1.003132379899022,0.001291857168187951,0.001145302479460163,-0.00243092727163036
15.233853006681514,48.808463251670375,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9970986327422615,0.001323470819449533,0.001116690245949112,-0.002433843483898126
16.035634743875278,49.00890868596882,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.990946915067508,0.001354670775053476,0.001087986591373195,-0.0024362658013729
16.83741648106904,49.209354120267264,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9848337898958224,0.001385446156725789,0.001059176033034978,-0.002438169169319251
17.639198218262806,49.4097995545657,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9788838439243246,0.001415779896072669,0.001030251752100667,-0.002439531166097848
18.44097995545657,49.61024498886414,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9732204007781088,0.001445657353342095,0.001001206879941522,-0.002440331531004879
19.242761692650333,49.81069042316258,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9679229790338766,0.001475066224488426,0.0009720382402895088,-0.002440555705433457
20.044543429844097,50.01113585746103,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9630365590772422,0.001503997865681132,0.0009427432699285727,-0.002440193378044736
20.84632516703786,50.211581291759465,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9585946480647705,0.001532456337298559,0.0009133121643395093,-0.002439239551349671
21.648106904231625,50.4120267260579,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.954571655472763,0.001560444043613565,0.0008837398520775771,-0.002437692221704184
23.251670378619153,50.81291759465479,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9474585768878245,0.001615010623128447,0.0008241677671069314,-0.00243281897693935
22.44988864142539,50.61247216035635,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9508907095851711,0.001587960591796363,0.0008540259919567715,-0.002435551251871964
24.053452115812917,51.01336302895323,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9441433913892443,0.001641595349597361,0.0007941670800247862,-0.002429499137443911
24.85523385300668,51.21380846325167,16.970562748477143,2.85,12,9.384142172063498,4.91540910939748e-05,0.9407897698254222,0.001667713844257848,0.0007640315074441281,-0.002425599094962234
