degel,degmech,irms,magnet_depth,magnet_angle,angle_margin,i,magnet_width,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.0,45.0,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,1.006297336485703,0.0007067978091770791,0.001764462828564906,-0.002464141748540254
0.8017817371937639,45.200445434298445,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,1.000965356077987,0.0007412980242183737,0.001736305205742138,-0.002470218323729106
1.6035634743875278,45.40089086859688,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9955936653942966,0.0007756399796839625,0.001708027497132658,-0.00247602820592119
2.4053452115812917,45.60133630289532,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9901377197688784,0.0008098503768091576,0.001679614983339253,-0.002481581045373796
3.2071269487750556,45.801781737193764,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.984524739255758,0.000843924035603953,0.00165107519404074,-0.002486878824028238
4.008908685968819,46.00222717149221,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.978662717037298,0.0008778553314407085,0.001622413121183102,-0.002491920389997035
4.810690423162583,46.202672605790646,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9724700034459729,0.0009116451807972602,0.001593626425863647,-0.002496703454400611
5.612472160356347,46.40311804008908,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9658335997126034,0.0009452945437486836,0.001564712465394986,-0.002501225813651538
6.414253897550111,46.60356347438753,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9586383034118624,0.000978803277917083,0.00153566961106485,-0.00250548534121088
7.216035634743875,46.80400890868597,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.950762315006865,0.001012163588871487,0.001506502147485274,-0.002509478869374303
8.017817371937639,47.00445434298441,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9420976948883125,0.00104537741180853,0.001477205728188453,-0.00251320371567126
8.819599109131403,47.20489977728285,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9325765575661052,0.001078452145576106,0.001447770011175459,-0.002516656417641587
9.621380846325167,47.40534521158129,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9221535969911735,0.001111397620154868,0.001418182320038667,-0.002519833950687529
10.42316258351893,47.605790645879736,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.9108200295865573,0.001144229271098002,0.001388424850970537,-0.002522733727452522
11.224944320712694,47.806236080178174,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8986348966379492,0.001176955179840863,0.001358485723088506,-0.002525352136356769
12.026726057906458,48.00668151447661,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8856928304779631,0.001209572752393155,0.001328362517591655,-0.002527684802142806
14.43207126948775,48.60801781737194,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8443754857633639,0.001306692704699185,0.001236911734509593,-0.002532917299665646
12.828507795100222,48.207126948775056,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8721532907701137,0.001242074994376134,0.001298056441859683,-0.00252972674137492
13.630289532293986,48.4075723830735,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8582711878879641,0.001274451774269553,0.001267571354090097,-0.002531472562263882
15.233853006681514,48.808463251670375,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8308920866839979,0.001338795106001352,0.001206075031957611,-0.002534056131019855
18.44097995545657,49.61024498886414,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.7911470647721489,0.00146568830589578,0.001080961960898253,-0.002535446411974567
16.035634743875278,49.00890868596882,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8183263916130398,0.001370756822387871,0.001175057804087549,-0.002534884114771719
16.83741648106904,49.209354120267264,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.8071975912727702,0.001402569368540761,0.001143862136957406,-0.002535396217638961
17.639198218262806,49.4097995545657,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.7979991533907623,0.001434219934040985,0.001112493239087283,-0.002535586327549964
19.242761692650333,49.81069042316258,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.786968928637149,0.001496945944594286,0.001049285477246958,-0.002534966512949224
20.044543429844097,50.01113585746103,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.7857035294299247,0.001527963340378639,0.001017479298983873,-0.002534134217311364
20.84632516703786,50.211581291759465,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.7874726603374054,0.001558714547420618,0.0009855530304617292,-0.002532934745291104
21.648106904231625,50.4120267260579,16.970562748477143,2.5,30,0,12,4.864071946276208,2.5,30,4.864071946276213e-05,0.7923406592942664,0.001589176617163943,0.0009535104954118056,-0.002531350468048158
