degel,degmech,irms,magnet_depth,ratio,halbach_side,i,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
26.45879732739421,51.614699331848556,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.056920056626289,0.00164283524957045,0.001232594391992697,-0.002833984535656428
23.251670378619153,50.81291759465479,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8864844309932168,0.001491905022574837,0.001385166354451315,-0.002835609501751096
24.053452115812917,51.01336302895323,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9243829015157697,0.001529873117519907,0.001347456156063645,-0.002835766985595139
27.260579064587972,51.81514476614699,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.105797634687963,0.00168006455882959,0.001193780451041134,-0.00283258790270786
28.062360801781736,52.01559020044543,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.156137010092832,0.001717037460659665,0.001154723077815851,-0.002830768556697672
24.85523385300668,51.21380846325167,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9657211073585862,0.001567709320181208,0.001309445186877306,-0.002835559279199496
28.8641425389755,52.216035634743875,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.207356397747987,0.001753727281680013,0.001115437189051872,-0.002828515452817939
29.665924276169264,52.41648106904232,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.258793460565448,0.00179010408414642,0.001075940953147014,-0.002825817155200538
30.467706013363028,52.61692650334076,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.309771438878936,0.001826137728016757,0.001036254807946874,-0.002822663646984936
31.26948775055679,52.817371937639194,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.359614109582668,0.001861797829630444,0.0009963993802606821,-0.002819044116340591
32.071269487750556,53.01781737193764,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.407720042662629,0.001897062048082499,0.000956388838676898,-0.002814947879831562
32.87305122494432,53.21826280623608,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.453454435708867,0.001931903031174684,0.0009162444247725074,-0.002810365947838252
33.67483296213808,53.41870824053452,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.496188585516232,0.001966265501030226,0.0008760047532733787,-0.00280528398102681
34.47661469933185,53.61915367483296,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.535326601181017,0.00200008780351949,0.0008357120572906305,-0.002799685970588114
35.27839643652561,53.8195991091314,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.570510931562761,0.002033349545565433,0.0007953827705271573,-0.002793563341227242
36.080178173719375,54.02004454342985,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.601554044322631,0.002066046487803418,0.0007550193659940784,-0.002786907651528016
36.88195991091314,54.220489977728285,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.628269565629826,0.002098161394037569,0.0007146423582987544,-0.002779717248556878
37.6837416481069,54.42093541202672,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.650327045560303,0.00212960327129528,0.0006743227592191967,-0.002771982156815982
38.48552338530067,54.62138084632517,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.667414653997213,0.002160250284074034,0.0006341455388025653,-0.002763683689108364
39.28730512249443,54.82182628062361,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.679637147647562,0.002190124311805081,0.0005941222663333428,-0.002754844505669968
40.089086859688194,55.02227171492205,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.687205005689077,0.002219275102938487,0.0005542465547922045,-0.002745493093621793
40.89086859688196,55.222717149220486,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.689884919359742,0.002247558437874826,0.0005146075067802254,-0.00273560087740627
41.69265033407572,55.42316258351893,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.687388732787622,0.002274831427614282,0.0004752995447148722,-0.002725142732713737
42.494432071269486,55.623608017817375,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.680048546042462,0.00230119414032094,0.0004362749672498093,-0.002714145310906941
43.29621380846325,55.82405345211581,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.668294739563155,0.002326773216338521,0.0003974607489948751,-0.002702633258517484
44.097995545657014,56.02449888641425,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.651762390294644,0.00235134885874115,0.0003589679092736305,-0.002690538624308949
44.89977728285078,56.224944320712694,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.630369515004096,0.002374792545096121,0.0003208642421231244,-0.002677820449511553
45.70155902004454,56.42538975501114,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.605308372314845,0.002397477583040954,0.0002829478838589286,-0.002664570254759485
46.503340757238306,56.625835189309576,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.577858347281956,0.00241976942657459,0.0002450194304030476,-0.002650880846281772
47.30512249443207,56.826280623608014,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.54807622481884,0.002441457364877246,0.0002071927478400323,-0.002636696911224748
48.10690423162583,57.02672605790646,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.515986785425482,0.002462322451315308,0.0001695917375756164,-0.002621962324144736
48.9086859688196,57.2271714922049,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.482425226116077,0.002482517848892747,0.0001321451593477758,-0.002606725204660176
49.71046770601336,57.42761692650334,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.447976992969181,0.002502107188524497,9.482351544666057e-05,-0.002591008743281297
50.512249443207125,57.62806236080178,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.412759489480683,0.002520951706531575,5.769509978453913e-05,-0.002574768076928478
51.31403118040089,57.82850779510022,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.376939886224819,0.002538903725394443,2.079881586719169e-05,-0.002557901387538667
52.11581291759465,58.02895322939867,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.341034551135294,0.00255593021276462,-1.595078421622293e-05,-0.002540264193789002
52.91759465478842,58.229398663697104,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.305776593430785,0.002572145521268306,-5.271592676574154e-05,-0.00252176347237717
53.71937639198218,58.42984409799554,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.271584368692468,0.002587690972348557,-8.955847014701877e-05,-0.00250245963870817
54.521158129175944,58.630289532293986,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.238446293464335,0.002602664085760092,-0.0001264200257716276,-0.002482521175846589
55.32293986636971,58.83073496659243,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.206232146139752,0.00261709597156245,-0.0001632404012941395,-0.002462060868408764
56.12472160356347,59.03118040089087,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.175113722472222,0.002630948135545067,-0.0002000813966019949,-0.002440956208209825
57.728285077951,59.43207126948775,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.115998734678987,0.002656926122672253,-0.0002738045203361951,-0.002396864704938411
58.530066815144764,59.632516703786195,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.087379672419593,0.002669148106407137,-0.0003105177237383327,-0.002374203970448122
59.33184855233853,59.83296213808463,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.060031753490919,0.002680765847991378,-0.0003473832599572151,-0.002350703915351203
56.926503340757236,59.231625835189305,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.145191643336136,0.00264419996389096,-0.0002369857229815771,-0.002419131785576328
60.13363028953229,60.03340757238307,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.034373297611182,0.002691736522513235,-0.0003845474738093857,-0.002326129370325226
62.53897550111358,60.634743875278396,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9648983644744604,0.002721335172996578,-0.0004971584734259441,-0.002247453674941326
60.935412026726056,60.233853006681514,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.010085868391041,0.002702125927767434,-0.0004219200352886112,-0.002300670439351598
63.34075723830735,60.83518930957683,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.944209505480871,0.002730158313299515,-0.0005351349379610436,-0.002219551224662342
64.14253897550111,61.03563474387528,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9244054097200266,0.002738520484822057,-0.0005732643731414874,-0.002190960449116355
61.73719376391982,60.43429844097996,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9868528104659681,0.002711997027053668,-0.0004594259916781164,-0.002274492431819575
64.94432071269487,61.23608017817372,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9051552962251026,0.002746460946448189,-0.0006114742791329037,-0.00216181358809106
65.74610244988864,61.43652561247216,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8865190430422565,0.002753976296568423,-0.0006498005881149948,-0.002132056114571574
66.5478841870824,61.6369710467706,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8684637630422009,0.002761076772457967,-0.0006882400677504092,-0.002101704293327006
67.34966592427617,61.83741648106904,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.850791938016154,0.002767792389368894,-0.0007267385455650416,-0.002070864819129377
68.15144766146993,62.037861915367486,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8334118538652691,0.002774140948351162,-0.0007652609021843116,-0.002039602204683081
68.9532293986637,62.238307349665924,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8164443248317921,0.002780127615540428,-0.0008038149396780795,-0.002007912590164606
69.75501113585746,62.43875278396436,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8000656615447929,0.002785756512353544,-0.0008424167780493397,-0.001975780175777099
70.55679287305122,62.639198218262806,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7845403345296605,0.002791035544064979,-0.0008810758635450246,-0.001943201592399642
71.35857461024499,62.83964365256125,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7700641553858966,0.002795983115546296,-0.00091977520871584,-0.001910218586565871
72.96213808463251,63.240534521158125,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.745329130176792,0.002804937718863312,-0.0009972295586757234,-0.001843172354900577
73.76391982182628,63.44097995545657,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7358377038786303,0.002808960125062849,-0.001035975673752232,-0.001809129944494385
74.56570155902004,63.641425389755014,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7288052645481518,0.002812691385714352,-0.00107472438103109,-0.001774762062971797
75.3674832962138,63.84187082405345,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7246251306762842,0.002816141182999863,-0.001113467365901187,-0.001740086219799838
76.16926503340757,64.04231625835189,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7236447007010921,0.002819315655779431,-0.001152193846772821,-0.001705118301315339
72.16035634743875,63.04008908685969,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7568743956572657,0.002800614517541536,-0.0009584951944289786,-0.001876871211454032
76.97104677060133,64.24276169265033,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7261485811263821,0.002822219671894673,-0.001190893984663274,-0.001669871762315753
77.7728285077951,64.44320712694878,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.732408668522788,0.002824854033573985,-0.001229560692970761,-0.001634352437586765
78.57461024498886,64.64365256124722,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7425576314890653,0.002827214514797342,-0.001268178599765858,-0.001598568542022723
79.37639198218262,64.84409799554565,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7567038637059409,0.002829293960634119,-0.001306732704655465,-0.001562524390346788
80.17817371937639,65.0445434298441,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7748585971332389,0.002831082045128934,-0.001345205534187185,-0.00152622360267972
80.97995545657015,65.24498886414254,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.7970456110337979,0.002832566556522231,-0.001383589670369924,-0.001489658474245942
81.78173719376392,65.44543429844097,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8233326597643162,0.002833734677321891,-0.001421897842574948,-0.001452800185979581
82.58351893095768,65.64587973273942,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8536859742255277,0.002834574722038713,-0.001460123799885294,-0.001415639712281859
86.5924276169265,66.64810690423162,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.058965789170894,0.002833360765674243,-0.001649242849813681,-0.00122545708698622
83.38530066815144,65.84632516703786,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.8879460915615794,0.002835074065064203,-0.00149824129470207,-0.001378187162141723
84.18708240534521,66.0467706013363,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9258861028686555,0.002835217556509559,-0.001536225124800254,-0.001340448857262948
84.98886414253897,66.24721603563475,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9672915717804103,0.00283498871478145,-0.001574067330778321,-0.001302411870906989
87.39420935412026,66.84855233853007,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.108192894856982,0.002831938397534754,-0.001686506708947859,-0.001186581975117932
85.79064587973274,66.44766146993318,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.011812443759288,0.002834373756669295,-0.001611751800211129,-0.001264074160649351
88.19599109131403,67.0489977728285,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.158903476396615,0.002830095994804668,-0.001723513345899874,-0.001147467327327653
88.99777282850779,67.24944320712694,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.210403656783845,0.002827823268549975,-0.001760231945332356,-0.001108133078051405
89.79955456570156,67.44988864142539,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.262016176003584,0.002825109095135817,-0.001796628548512568,-0.001068601605344119
90.60133630289532,67.65033407572383,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.313024332394678,0.002821940079928132,-0.001832668866680152,-0.001028893657809504
91.40311804008908,67.85077951002228,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.36279798503627,0.002818300198140093,-0.00186832423106757,-0.0009890223976201972
92.20489977728285,68.05122494432071,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.410761988913686,0.002814173225292931,-0.001903575479887467,-0.0009489927837098422
93.00668151447661,68.25167037861915,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.45634385261383,0.002809544396718033,-0.001938393033762262,-0.0009088213162875408
93.80846325167037,68.4521158129176,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.49895797628535,0.00280439203509227,-0.001972718704758764,-0.0008685401824878187
94.61024498886414,68.65256124721603,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.538100014410973,0.00279869979036227,-0.002006501505966981,-0.0008281819917763228
95.4120267260579,68.85300668151447,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.573395901399753,0.002792469400891322,-0.002039724485358597,-0.0007877726828264033
96.21380846325167,69.05345211581292,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.6045252082881,0.002785711957189627,-0.002072376869840257,-0.0007473426907764853
97.01559020044543,69.25389755011136,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.631195547436062,0.002778437924866875,-0.00210443070285966,-0.0007069348460076191
97.8173719376392,69.4543429844098,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.653008354093063,0.002770641890740176,-0.002135784835283434,-0.000666632717700741
100.22271714922049,70.05567928730513,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.688431704775656,0.002744110336632404,-0.002225202828957808,-0.000546753306010137
101.02449888641425,70.25612472160356,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.690507138704048,0.002734196180595924,-0.002253370563309671,-0.0005071929620219499
98.61915367483296,69.65478841870824,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.669680528637421,0.002762311967923058,-0.002166337600832167,-0.0006265111500751014
99.42093541202672,69.85523385300668,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.681430480003583,0.002753468150496679,-0.00219614171170572,-0.0005865523369024302
101.82628062360801,70.456570155902,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.687460888277502,0.002723704552049989,-0.002280532411893607,-0.0004679452121627033
102.62806236080178,70.65701559020044,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.679702146348382,0.002712678293178953,-0.002306831842733407,-0.0004289457097659911
103.42984409799554,70.85746102449889,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.667392322012593,0.002701121988207206,-0.002332297617458081,-0.0003901811785891894
105.03340757238307,71.25835189309576,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.628124377358611,0.002676190124538552,-0.00237999948510308,-0.0003137300980703676
104.2316258351893,71.05790645879733,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.650140818868643,0.002688964230473151,-0.00235669597640675,-0.0003517712722038433
105.83518930957683,71.45879732739421,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.602634807255597,0.002662908630455884,-0.002402634770117902,-0.0002758321155325523
106.6369710467706,71.65924276169265,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.574672707357714,0.002649177697964467,-0.002424840324625014,-0.0002379452131413345
107.43875278396436,71.85968819599108,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.544196235442798,0.002634924973971861,-0.002446352662625461,-0.0002002088133862083
108.24053452115812,72.06013363028953,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.511523106579719,0.002620127208236815,-0.002467066583049174,-0.0001626872086782344
109.84409799554565,72.46102449888642,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.442669468732596,0.002589079529031769,-0.002506605861918502,-8.806320901438295e-05
109.04231625835189,72.26057906458797,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.47752105007757,0.002604843293081552,-0.002487153640651431,-0.000125302324923943
110.64587973273942,72.66146993318486,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.407057639297161,0.002572782155786917,-0.002525274614780213,-5.104020017489535e-05
111.44766146993318,72.86191536748329,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.370912757698862,0.002555837931861146,-0.002543036653061668,-1.424270042742017e-05
112.24944320712694,73.06236080178174,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.334845087034507,0.002538099735824682,-0.002559900224045347,2.244986149452418e-05
113.05122494432071,73.26280623608018,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.299542689177478,0.002519495738170183,-0.00257598422258322,5.918488654161212e-05
113.85300668151447,73.46325167037861,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.26531771395949,0.002500114569530502,-0.002591417626042227,9.599097143993772e-05
114.65478841870824,73.66369710467706,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.232129971212447,0.002480121036192536,-0.002606280083417695,0.0001328027108713511
115.456570155902,73.8641425389755,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.19990195930269,0.002459590611158764,-0.002620591473188735,0.0001695783075185052
116.25835189309576,74.06458797327394,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.16884602125118,0.002438377675998949,-0.002634312128140528,0.0002063927508636193
117.06013363028953,74.26503340757239,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.139000106973149,0.002416469979647688,-0.002647445304600676,0.000243261357989867
117.86191536748329,74.46547884187082,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.109853156641255,0.002394164379490056,-0.002660075592471006,0.0002800316062607301
118.66369710467706,74.66592427616926,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.081398781657313,0.002371415556883556,-0.002672198986544827,0.0003167346425292151
119.46547884187082,74.86636971046771,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.054372033602083,0.002347754919584131,-0.002683705482725801,0.0003536356607101921
120.26726057906458,75.06681514476614,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.029057947283926,0.002323020302070077,-0.002694570251160444,0.0003908404121130192
121.06904231625835,75.26726057906458,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,1.005056493933882,0.002297439239299684,-0.002704870054023364,0.0004282407200051982
121.87082405345211,75.46770601336303,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.9821107452036114,0.002271130860052558,-0.002714651491529299,0.0004657803455809401
122.67260579064587,75.66815144766147,16.970562748477143,5,0.25,A,12,0,5,0.25,0.0001068153405797175,0.960447411604224,0.002243935404293701,-0.002723891633167206,0.0005035581079137404
