magnet_depth,ratio,angle,magangle,halbach_side,create_by_angle,irms,degel,degmech,ratio_inner,ratio_outer,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-0.998276265731036,-0.0016918128871563,0.0022155747684634,-0.0005260929272541
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-0.8298476289096853,-0.0011462948097528,0.0023269938486779,-0.0011840790429024
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-0.947093582287998,-0.0004550806414574,0.0021820364198237,-0.0017276392177229
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-1.015819447546559,0.0002863730197789,0.0018449595094254,-0.0021299470564441
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-0.8148026294719478,0.0009765419713286,0.0013472894206548,-0.002320157100159
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-0.9287925001190852,0.0015606783439744,0.0006957271135111,-0.002254904088614
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-0.9830402455609116,0.0020184984728916,-3.964013645623768e-05,-0.001979587827088
3,0.1,-7.999999999999986,-21.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-21.0,6.880319606540077e-05,-0.8924983062266187,0.0022804101180553,-0.0007560569914761,-0.0015277325268486
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.8859828534084573,-0.0022745557924015,0.0007537091548559,0.0015240820043635
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.8881597218970312,-0.0022927482190387,0.0013674425840197,0.0009276672815963
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.94848245664161,-0.0020760596831176,0.0018673966857447,0.0002087814538885
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.9910569126401982,-0.0016862122352771,0.0022086519252724,-0.0005246433645001
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.8258656465987065,-0.0011456492331784,0.0023181842899456,-0.0011756126972085
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.948055455247295,-0.0004552231943022,0.0021657996958247,-0.0017111451742449
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-1.00425243981721,0.0002858011173317,0.0018363186164701,-0.0021208747908962
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.8056422282539164,0.0009715002121648,0.0013452909228279,-0.002313329381369
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.9348927111678996,0.0015452158271311,0.0006960717681152,-0.0022400642175681
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.9696648590283486,0.0020061677660353,-3.956321093163213e-05,-0.0019672001144852
3,0.1,-7.999999999999986,-15.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-15.0,6.880319606540077e-05,-0.8848180869111394,0.0022741842514044,-0.0007532926068291,-0.0015241160032372
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.9030643076716868,-0.0022893908838915,0.0007602455181548,0.0015327497674861
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.8791580690454389,-0.0023188031054809,0.0013943751399216,0.0009275774135287
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.9666425739147853,-0.0021097519900194,0.0019010434555573,0.00020873188112
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-1.006704788977827,-0.0016992477646074,0.002225039529717,-0.0005282893124971
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.835033271754258,-0.0011474964872906,0.0023380727043613,-0.0011943409475937
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.9466035251850264,-0.0004548956613737,0.002201225498106,-0.0017471617232942
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-1.029129968717405,0.0002874507234184,0.0018557788030827,-0.0021416734561201
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.8258885018143676,0.0009829874592019,0.0013502891632638,-0.0023293186318817
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.9210275217487528,0.0015787690023503,0.0006954009720582,-0.002272310404557
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.9994113638772354,0.0020337678057047,-4.001446724719308e-05,-0.0019946312886714
3,0.1,-7.999999999999986,-27.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-27.0,6.880319606540077e-05,-0.9017936700748438,0.0022890771563402,-0.0007598581209278,-0.0015328131571921
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.8799550053229402,-0.0022710041287556,0.0007520839807192,0.0015220608635042
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.8916912802771023,-0.002283850517248,0.0013577881638305,0.0009281466717867
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.9437579904474128,-0.0020648512076525,0.001856403673513,0.0002086132901767
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.9857154528115204,-0.0016826219428694,0.002204511018859,-0.0005240059620796
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.8231223269055343,-0.0011456498619904,0.002312025320253,-0.001169231848704
