magnet_depth,irms,degel,degmech,magnet_width,magarea,torque_airgap,flux_a,flux_b,flux_c
1.9606382978723407,16.970562748477143,0.0,45.0,10.014021164905335,3.926774682323532e-05,0.9277726428085847,0.0008725279864680594,0.001459053344191057,-0.002328576201439478
1.9606382978723407,16.970562748477143,8.0,47.0,10.014021164905335,3.926774682323532e-05,0.8894565356355852,0.00118094200502249,0.00116992594109027,-0.002347454283433755
1.9606382978723407,16.970562748477143,16.0,49.0,10.014021164905335,3.926774682323532e-05,0.7569210320109158,0.001471900163479488,0.0008750546244884909,-0.002343228350079156
1.9606382978723407,16.970562748477143,24.0,51.0,10.014021164905335,3.926774682323532e-05,0.7470184670510932,0.001745787874461067,0.0005682078358533944,-0.002310135007200083
1.9606382978723407,16.970562748477143,32.0,53.0,10.014021164905335,3.926774682323532e-05,0.9782126085898132,0.001984482399564347,0.0002455964074418515,-0.00222727552324211
1.9606382978723407,16.970562748477143,40.0,55.0,10.014021164905335,3.926774682323532e-05,1.070643612319805,0.002154442445608989,-8.154043768444142e-05,-0.002072099970087028
1.9606382978723407,16.970562748477143,48.0,57.0,10.014021164905335,3.926774682323532e-05,0.9590124676880474,0.002258104457212267,-0.0003994477152383275,-0.001860008242023213
1.9606382978723407,16.970562748477143,56.0,59.0,10.014021164905335,3.926774682323532e-05,0.9193710414499874,0.002312172520250479,-0.0007147805199200708,-0.001600076444994771
1.9606382978723407,16.970562748477143,64.0,61.0,10.014021164905335,3.926774682323532e-05,0.9222373715471153,0.00233989429914552,-0.001029139143276439,-0.001314017573929693
1.9606382978723407,16.970562748477143,72.0,63.0,10.014021164905335,3.926774682323532e-05,0.8263534808830048,0.00234853221176347,-0.001329010889119589,-0.001023138075119265
1.9606382978723407,16.970562748477143,80.0,65.0,10.014021164905335,3.926774682323532e-05,0.7190567357337687,0.002330654512472191,-0.001611758904291725,-0.0007228638755862218
1.9606382978723407,16.970562748477143,88.0,67.0,10.014021164905335,3.926774682323532e-05,0.8471392506047306,0.002277331638251477,-0.001872426513208895,-0.0004085440519443549
1.9606382978723407,16.970562748477143,96.0,69.0,10.014021164905335,3.926774682323532e-05,1.062748732096766,0.00215815309348438,-0.00207930731472346,-8.08293168989443e-05
1.9606382978723407,16.970562748477143,104.0,71.0,10.014021164905335,3.926774682323532e-05,1.023161001883987,0.001972667831869523,-0.00221397758858228,0.0002415315335901264
1.9606382978723407,16.970562748477143,112.0,73.0,10.014021164905335,3.926774682323532e-05,0.921442065313562,0.001735473685722588,-0.002290208014637809,0.0005567698658607544
1.9606382978723407,16.970562748477143,120.0,75.0,10.014021164905335,3.926774682323532e-05,0.9280577552569685,0.001458529418517716,-0.002328490086256559,0.0008728644989734751
1.9606382978723407,16.970562748477143,128.0,77.0,10.014021164905335,3.926774682323532e-05,0.8893120692850488,0.001169382913125611,-0.002347483279704483,0.001181421542697766
1.9606382978723407,16.970562748477143,136.0,79.0,10.014021164905335,3.926774682323532e-05,0.7556343384002898,0.000874683478650216,-0.002343284928659452,0.001472269218381776
1.9606382978723407,16.970562748477143,144.0,81.0,10.014021164905335,3.926774682323532e-05,0.745970593118861,0.0005680494990535302,-0.00231027839468046,0.001746071219571047
1.9606382978723407,16.970562748477143,152.0,83.0,10.014021164905335,3.926774682323532e-05,0.9779913518381653,0.0002455861993790891,-0.002227594423892279,0.001984812131356865
1.9606382978723407,16.970562748477143,160.0,85.0,10.014021164905335,3.926774682323532e-05,1.070719940048067,-8.155275275816431e-05,-0.002072526628085312,0.002154899095729372
1.9606382978723407,16.970562748477143,168.0,87.0,10.014021164905335,3.926774682323532e-05,0.9591857134749009,-0.0003994106749763599,-0.001860488594840797,0.002258572233557862
1.9606382978723407,16.970562748477143,176.0,89.0,10.014021164905335,3.926774682323532e-05,0.9193056093906677,-0.000714658836940594,-0.001600592055539536,0.002312589663257832
1.9606382978723407,16.970562748477143,184.0,91.0,10.014021164905335,3.926774682323532e-05,0.9221669579038316,-0.001028836493301133,-0.001314599857497796,0.002340198258029745
1.9606382978723407,16.970562748477143,192.0,93.0,10.014021164905335,3.926774682323532e-05,0.8266894402687713,-0.001328705656224677,-0.001023639215876522,0.002348778368087081
1.9606382978723407,16.970562748477143,200.0,95.0,10.014021164905335,3.926774682323532e-05,0.7194519797146228,-0.001611493202552076,-0.0007232953829609477,0.002330917154853279
1.9606382978723407,16.970562748477143,208.0,97.0,10.014021164905335,3.926774682323532e-05,0.8471055008667941,-0.001872118921283569,-0.0004089557078934216,0.002277565107178015
1.9606382978723407,16.970562748477143,216.0,99.0,10.014021164905335,3.926774682323532e-05,1.062289907184014,-0.00207903275245131,-8.120306408143901e-05,0.002158390170052412
1.9606382978723407,16.970562748477143,224.0,101.0,10.014021164905335,3.926774682323532e-05,1.022866091154739,-0.0022137450071198,0.0002412542385466681,0.001972838231726728
1.9606382978723407,16.970562748477143,232.0,103.0,10.014021164905335,3.926774682323532e-05,0.9213339113777318,-0.00228992295041711,0.0005565637827727002,0.001735516261915262
1.9606382978723407,16.970562748477143,240.0,105.0,10.014021164905335,3.926774682323532e-05,0.9280658733241781,-0.002328212689745173,0.0008727128475012099,0.001458526301487218
1.9606382978723407,16.970562748477143,248.0,107.0,10.014021164905335,3.926774682323532e-05,0.8891487110910166,-0.002347191491585427,0.001181242208552921,0.001169396074342991
1.9606382978723407,16.970562748477143,256.0,109.0,10.014021164905335,3.926774682323532e-05,0.7565626554430058,-0.002342966618912696,0.001472159058396629,0.0008746074197125867
