magnet_depth,irms,degel,degmech,magnet_width,magarea,torque_airgap,flux_a,flux_b,flux_c
1.791489361702128,0.0,0,0.0,10.1338187245487,3.630925687689371e-05,-9.26016568315137e-05,1.096791463582353e-06,-0.001886190468098872,0.001885139837469404
1.791489361702128,0.0,0,2.0,10.1338187245487,3.630925687689371e-05,-0.0370963184164774,-0.0003110266029431331,-0.001721069981612449,0.002031732657047281
1.791489361702128,0.0,0,4.0,10.1338187245487,3.630925687689371e-05,-0.1658208498502984,-0.0006130766722308499,-0.001532653713614262,0.002144236157288073
1.791489361702128,0.0,0,6.0,10.1338187245487,3.630925687689371e-05,-0.1759985468650025,-0.0009073214694727099,-0.001312374625867546,0.002216683399617029
1.791489361702128,0.0,0,8.0,10.1338187245487,3.630925687689371e-05,0.07087630983487736,-0.001185033943795414,-0.001052163322175058,0.002233770275653342
1.791489361702128,0.0,0,10.0,10.1338187245487,3.630925687689371e-05,0.2028371328498593,-0.00142512392133256,-0.0007634344701168701,0.00218627747596966
1.791489361702128,0.0,0,12.0,10.1338187245487,3.630925687689371e-05,0.09828418386328437,-0.001628873218843497,-0.0004655215759305861,0.002093612064626927
1.791489361702128,0.0,0,14.0,10.1338187245487,3.630925687689371e-05,0.008451151963717393,-0.001804523018889083,-0.0001581604163545224,0.00196265674174165
1.791489361702128,0.0,0,16.0,10.1338187245487,3.630925687689371e-05,-0.00817924342729686,-0.001961449120490397,0.0001558390523602129,0.001805850488084619
1.791489361702128,0.0,0,18.0,10.1338187245487,3.630925687689371e-05,-0.09779077603711635,-0.00209251126823473,0.0004631783849157426,0.001630324672098072
1.791489361702128,0.0,0,20.0,10.1338187245487,3.630925687689371e-05,-0.2027303916829795,-0.002185294742876319,0.0007610127751093013,0.001426764762671454
1.791489361702128,0.0,0,22.0,10.1338187245487,3.630925687689371e-05,-0.07232950593400628,-0.002233140316857275,0.001049729837998587,0.001187026250209602
1.791489361702128,0.0,0,24.0,10.1338187245487,3.630925687689371e-05,0.1756701486397584,-0.002216445271659174,0.001310140048040225,0.0009094924085049216
1.791489361702128,0.0,0,26.0,10.1338187245487,3.630925687689371e-05,0.1673093217349617,-0.00214434383802916,0.001530745123923815,0.0006152358114967581
1.791489361702128,0.0,0,28.0,10.1338187245487,3.630925687689371e-05,0.03809341718788587,-0.002032197956856732,0.001719460421198078,0.0003132197543820479
1.791489361702128,0.0,0,30.0,10.1338187245487,3.630925687689371e-05,0.000113935738457784,-0.001885980235085946,0.001884903439754259,1.142249441774836e-06
1.791489361702128,0.0,0,32.0,10.1338187245487,3.630925687689371e-05,-0.0373788429149682,-0.001720874073446533,0.002031456612019264,-0.0003109346070454638
1.791489361702128,0.0,0,34.0,10.1338187245487,3.630925687689371e-05,-0.1669703237610807,-0.001532509691920975,0.002143925653407641,-0.0006129333678573734
1.791489361702128,0.0,0,36.0,10.1338187245487,3.630925687689371e-05,-0.1765261384621962,-0.001312286853854628,0.002216452148810484,-0.0009072437945235142
1.791489361702128,0.0,0,38.0,10.1338187245487,3.630925687689371e-05,0.07068600873863218,-0.001052151202645673,0.002233701609750542,-0.001185075557969343
1.791489361702128,0.0,0,40.0,10.1338187245487,3.630925687689371e-05,0.2027121783893163,-0.0007635568528953858,0.002186298398359121,-0.001425153316005822
1.791489361702128,0.0,0,42.0,10.1338187245487,3.630925687689371e-05,0.09857625008613945,-0.0004656888573910112,0.002093689753094574,-0.001628932571731755
1.791489361702128,0.0,0,44.0,10.1338187245487,3.630925687689371e-05,0.00832011165620325,-0.0001583169414858735,0.001962747971730201,-0.001804610679125477
1.791489361702128,0.0,0,46.0,10.1338187245487,3.630925687689371e-05,-0.008162047428824147,0.0001557119642531327,0.001805926921307473,-0.001961551925547014
1.791489361702128,0.0,0,48.0,10.1338187245487,3.630925687689371e-05,-0.09739894196109462,0.0004630683517476299,0.00163037868316001,-0.002092618525574947
1.791489361702128,0.0,0,50.0,10.1338187245487,3.630925687689371e-05,-0.2023406914583262,0.000760909512414088,0.001426827743420599,-0.002185437001056541
1.791489361702128,0.0,0,52.0,10.1338187245487,3.630925687689371e-05,-0.07253304918380908,0.001049573682410455,0.001187140928095912,-0.002233288665752042
1.791489361702128,0.0,0,54.0,10.1338187245487,3.630925687689371e-05,0.1749458345768531,0.001310111295697448,0.0009095372999332876,-0.002216652446390329
1.791489361702128,0.0,0,56.0,10.1338187245487,3.630925687689371e-05,0.1666626456611937,0.001530865276938974,0.0006151521486252199,-0.002144559046135258
1.791489361702128,0.0,0,58.0,10.1338187245487,3.630925687689371e-05,0.03790006159714593,0.001719592018114565,0.0003130610728455551,-0.002032343044249488
1.791489361702128,0.0,0,60.0,10.1338187245487,3.630925687689371e-05,0.0002062337071933855,0.001885037820237882,9.658022587277814e-07,-0.001886110444745466
1.791489361702128,0.0,0,62.0,10.1338187245487,3.630925687689371e-05,-0.0374172843810919,0.002031628731827433,-0.0003111488349455363,-0.001721000654585029
1.791489361702128,0.0,0,64.0,10.1338187245487,3.630925687689371e-05,-0.1662411020170586,0.00214410961416556,-0.0006131734238247943,-0.001532603439241001
1.791489361702128,0.0,0,66.0,10.1338187245487,3.630925687689371e-05,-0.1759962637615494,0.002216539182268329,-0.0009074822106164692,-0.0013122573304829
1.791489361702128,0.0,0,68.0,10.1338187245487,3.630925687689371e-05,0.07122715530073331,0.002233599376328551,-0.001185171659720311,-0.001052046128920999
1.791489361702128,0.0,0,70.0,10.1338187245487,3.630925687689371e-05,0.2036917612482807,0.002186044603837586,-0.001425051470381463,-0.0007634601895797254
