magnet_depth,ratio,halbach_side,irms,degel,degmech,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.1,0.598,B,0.0,0,58.5,0,0.1,0.598,2.525578174176351e-06,-0.002992159971303018,0.0002275019120757178,2.918579891937709e-05,-0.0002568986501165243
0.1,0.598,B,0.0,0,63.0,0,0.1,0.598,2.525578174176351e-06,0.003624893143491095,0.0002676904554455664,-5.889457192848185e-05,-0.000208421246850633
0.1,0.598,B,0.0,0,67.5,0,0.1,0.598,2.525578174176351e-06,2.036833201589967e-06,0.0002782477255021938,-0.000138834224088782,-0.0001389051269082281
0.1,0.598,B,16.970562748477143,0,22.5,0,0.1,0.598,2.525578174176351e-06,-9.385329476495998e-06,0.0006016495969759767,-0.0003009023122335492,-0.0003011060598174321
0.1,0.598,B,16.970562748477143,0,27.0,0,0.1,0.598,2.525578174176351e-06,0.0336973408184831,0.0006124623631941106,-0.0002347204446616504,-0.0003779745821276123
0.1,0.598,B,16.970562748477143,0,31.5,0,0.1,0.598,2.525578174176351e-06,0.07898625270616387,0.000660082392050376,-0.0001861577026973913,-0.0004735667876168048
0.1,0.598,B,16.970562748477143,0,36.0,0,0.1,0.598,2.525578174176351e-06,0.09694611126372263,0.0007342509259239459,-0.0001622675616882195,-0.0005713867234812362
0.1,0.598,B,16.970562748477143,0,40.5,0,0.1,0.598,2.525578174176351e-06,0.09607425714429603,0.0008084785654927072,-0.0001610778677470172,-0.0006469043180727011
0.1,0.598,B,16.970562748477143,0,45.0,0,0.1,0.598,2.525578174176351e-06,0.1132689313371435,0.0008848909425061778,-0.0001945134765243825,-0.0006903479168296614
0.1,0.598,B,16.970562748477143,0,49.5,0,0.1,0.598,2.525578174176351e-06,0.1236702826966783,0.000986536218647475,-0.0002641770322541539,-0.0007226411019442855
0.1,0.598,B,16.970562748477143,0,54.0,0,0.1,0.598,2.525578174176351e-06,0.1008111384692202,0.001087042722128907,-0.0003440945313577671,-0.0007431899886767771
0.1,0.598,B,16.970562748477143,0,58.5,0,0.1,0.598,2.525578174176351e-06,0.05945808755468431,0.001152286254395351,-0.0004185657911202484,-0.0007336894267026367
0.1,0.598,B,16.970562748477143,0,63.0,0,0.1,0.598,2.525578174176351e-06,0.03509420262608318,0.001182836784466895,-0.0005006166889937258,-0.0006818048092045428
0.1,0.598,B,16.970562748477143,0,67.5,0,0.1,0.598,2.525578174176351e-06,7.125636312952133e-06,0.001193908666310232,-0.0005965051593027058,-0.0005969307267716284
0.1,0.6633333333333333,B,0.0,0,22.5,0,0.1,0.6633333333333333,2.526206308319773e-06,1.302399213135523e-06,-0.0002217913461298886,0.0001106704980334806,0.000110632533372256
0.1,0.6633333333333333,B,0.0,0,27.0,0,0.1,0.6633333333333333,2.526206308319773e-06,0.002377423599320896,-0.0002175251751365014,0.0001754041726757091,4.172910026458171e-05
0.1,0.6633333333333333,B,0.0,0,31.5,0,0.1,0.6633333333333333,2.526206308319773e-06,-0.002249778233108901,-0.0001914148446861538,0.0002120613902370081,-2.040399911895916e-05
0.1,0.6633333333333333,B,0.0,0,36.0,0,0.1,0.6633333333333333,2.526206308319773e-06,-1.18548603208986e-05,-0.0001333287488747792,0.0002214134630298139,-8.760117783280625e-05
0.1,0.6633333333333333,B,0.0,0,40.5,0,0.1,0.6633333333333333,2.526206308319773e-06,0.0005589902707424252,-6.438241388492691e-05,0.0002201759871774599,-0.0001553339524217964
0.1,0.6633333333333333,B,0.0,0,45.0,0,0.1,0.6633333333333333,2.526206308319773e-06,4.010296486711921e-06,3.654421568361697e-08,0.0002033258484395946,-0.0002033603035686847
0.1,0.6633333333333333,B,0.0,0,49.5,0,0.1,0.6633333333333333,2.526206308319773e-06,-0.0005574033091919259,6.445636136076674e-05,0.0001552970774637047,-0.0002202073668640929
0.1,0.6633333333333333,B,0.0,0,54.0,0,0.1,0.6633333333333333,2.526206308319773e-06,1.908990434980048e-05,0.0001333927290073495,8.756809840086246e-05,-0.0002214386284020545
0.1,0.6633333333333333,B,0.0,0,58.5,0,0.1,0.6633333333333333,2.526206308319773e-06,0.002265042888494464,0.0001914587174902834,2.03971576713153e-05,-0.0002120940173015685
0.1,0.6633333333333333,B,0.0,0,63.0,0,0.1,0.6633333333333333,2.526206308319773e-06,-0.002386096385846131,0.0002175212764200532,-4.17159930444956e-05,-0.0001754123751685385
0.1,0.6633333333333333,B,0.0,0,67.5,0,0.1,0.6633333333333333,2.526206308319773e-06,3.443337380566799e-07,0.0002217745290855917,-0.0001106199429202035,-0.0001106662910158159
0.1,0.6633333333333333,B,16.970562748477143,0,22.5,0,0.1,0.6633333333333333,2.526206308319773e-06,1.769262503399137e-06,0.0006604278221056348,-0.000330404131007342,-0.0003303487656585602
0.1,0.6633333333333333,B,16.970562748477143,0,27.0,0,0.1,0.6633333333333333,2.526206308319773e-06,0.01747940617715812,0.0006641647676093405,-0.0002680900439509915,-0.0003963380337245431
0.1,0.6633333333333333,B,16.970562748477143,0,31.5,0,0.1,0.6633333333333333,2.526206308319773e-06,0.0569240948955781,0.000694677053886028,-0.0002308600836115588,-0.0004634192216530882
0.1,0.6633333333333333,B,16.970562748477143,0,36.0,0,0.1,0.6633333333333333,2.526206308319773e-06,0.09075152666798311,0.0007621028476777126,-0.0002195032966423354,-0.0005420041157356862
0.1,0.6633333333333333,B,16.970562748477143,0,40.5,0,0.1,0.6633333333333333,2.526206308319773e-06,0.08129327050803857,0.0008280058380823762,-0.0002168231790048717,-0.0006106791546423074
0.1,0.6633333333333333,B,16.970562748477143,0,45.0,0,0.1,0.6633333333333333,2.526206308319773e-06,0.08092731115602786,0.0008840809624403353,-0.0002348505381821394,-0.0006491257518562636
0.1,0.6633333333333333,B,16.970562748477143,0,49.5,0,0.1,0.6633333333333333,2.526206308319773e-06,0.1079808552900973,0.0009669533985024096,-0.0002931928112888954,-0.000674017816432016
0.1,0.6633333333333333,B,16.970562748477143,0,54.0,0,0.1,0.6633333333333333,2.526206308319773e-06,0.09347099803023758,0.001060005796512784,-0.0003667904035392698,-0.0006934272462432005
0.1,0.6633333333333333,B,16.970562748477143,0,58.5,0,0.1,0.6633333333333333,2.526206308319773e-06,0.05198798916369649,0.001117955663222123,-0.0004248351232793575,-0.0006931328950495128
0.1,0.6633333333333333,B,16.970562748477143,0,63.0,0,0.1,0.6633333333333333,2.526206308319773e-06,0.01415897839852297,0.001141266703921192,-0.0004869660579751586,-0.0006538640153492329
0.1,0.6633333333333333,B,16.970562748477143,0,67.5,0,0.1,0.6633333333333333,2.526206308319773e-06,-9.78640048807847e-06,0.001151470382131232,-0.000575516724594224,-0.0005754817047482814
0.1,0.46733333333333327,B,0.0,0,22.5,0,0.1,0.46733333333333327,2.526063854994834e-06,1.524061650340567e-05,-0.0003859573919448072,0.0001928011895813515,0.0001926899606549371
0.1,0.46733333333333327,B,0.0,0,27.0,0,0.1,0.46733333333333327,2.526063854994834e-06,-0.008775049993381696,-0.0003560904858827124,0.0002667587897707928,8.916955859756526e-05
0.1,0.46733333333333327,B,0.0,0,31.5,0,0.1,0.46733333333333327,2.526063854994834e-06,0.005228193523373743,-0.0002903608776796109,0.000336945052877488,-4.652278712695904e-05
0.1,0.46733333333333327,B,0.0,0,36.0,0,0.1,0.46733333333333327,2.526063854994834e-06,0.004844203957622834,-0.0002192043822176821,0.0003819470776529729,-0.0001623267315579627
0.1,0.46733333333333327,B,0.0,0,40.5,0,0.1,0.46733333333333327,2.526063854994834e-06,-0.008360610585589828,-0.0001277370233462636,0.0003712739409366803,-0.0002432452939890527
0.1,0.46733333333333327,B,0.0,0,45.0,0,0.1,0.46733333333333327,2.526063854994834e-06,-1.711344480005537e-06,4.640630925893544e-08,0.0003142146365929894,-0.0003142630622315057
0.1,0.46733333333333327,B,0.0,0,49.5,0,0.1,0.46733333333333327,2.526063854994834e-06,0.00834973386301213,0.0001278189788718083,0.0002431826684073114,-0.0003712971416311957
0.1,0.46733333333333327,B,0.0,0,54.0,0,0.1,0.46733333333333327,2.526063854994834e-06,-0.004815960382446189,0.0002192878899448762,0.0001622304409581356,-0.0003819375535107776
0.1,0.46733333333333327,B,0.0,0,58.5,0,0.1,0.46733333333333327,2.526063854994834e-06,-0.005252097628624839,0.0002904291424728752,4.643622403430636e-05,-0.0003369292404184622
0.1,0.46733333333333327,B,0.0,0,63.0,0,0.1,0.46733333333333327,2.526063854994834e-06,0.008774066912402623,0.0003561429031292903,-8.923425737616551e-05,-0.000266747621592982
0.1,0.46733333333333327,B,0.0,0,67.5,0,0.1,0.46733333333333327,2.526063854994834e-06,7.871983931977327e-06,0.0003859828944627735,-0.000192719736779369,-0.0001927965782663448
0.1,0.46733333333333327,B,16.970562748477143,0,22.5,0,0.1,0.46733333333333327,2.526063854994834e-06,-3.718020955793707e-05,0.0004906664407051395,-0.0002454424125863354,-0.0002456003711862906
0.1,0.46733333333333327,B,16.970562748477143,0,27.0,0,0.1,0.46733333333333327,2.526063854994834e-06,0.0645800511828361,0.0005251330648875729,-0.0001763896110390627,-0.0003487685779467406
0.1,0.46733333333333327,B,16.970562748477143,0,31.5,0,0.1,0.46733333333333327,2.526063854994834e-06,0.1069495172208146,0.0006023625955790831,-0.0001071592283363824,-0.0004950726854770223
0.1,0.46733333333333327,B,16.970562748477143,0,36.0,0,0.1,0.46733333333333327,2.526063854994834e-06,0.1048034822690511,0.0006823677614304926,-5.755001071115857e-05,-0.0006244022481191001
0.1,0.46733333333333327,B,16.970562748477143,0,40.5,0,0.1,0.46733333333333327,2.526063854994834e-06,0.1301559208429487,0.0007763154794948029,-6.524050100397808e-05,-0.0007108463784932527
0.1,0.46733333333333327,B,16.970562748477143,0,45.0,0,0.1,0.46733333333333327,2.526063854994834e-06,0.1818539792708126,0.0008981389857614691,-0.0001284130498301866,-0.0007698088857682649
0.1,0.46733333333333327,B,16.970562748477143,0,49.5,0,0.1,0.46733333333333327,2.526063854994834e-06,0.1588046514262476,0.001027585550591961,-0.0002120837609279658,-0.0008157120638541771
0.1,0.46733333333333327,B,16.970562748477143,0,54.0,0,0.1,0.46733333333333327,2.526063854994834e-06,0.1013505434684781,0.001136931431379574,-0.0003015398197138873,-0.0008356087451954653
0.1,0.46733333333333327,B,16.970562748477143,0,58.5,0,0.1,0.46733333333333327,2.526063854994834e-06,0.08125609684132967,0.001215672807416737,-0.0004110450648737717,-0.0008044998740360238
0.1,0.46733333333333327,B,16.970562748477143,0,63.0,0,0.1,0.46733333333333327,2.526063854994834e-06,0.06337462724992855,0.00126384772882354,-0.0005331049755453519,-0.0007305374502574061
0.1,0.46733333333333327,B,16.970562748477143,0,67.5,0,0.1,0.46733333333333327,2.526063854994834e-06,7.616761292373577e-07,0.001279300005825946,-0.0006394249638729697,-0.0006394903556705831
0.1,0.7286666666666666,B,0.0,0,22.5,0,0.1,0.7286666666666666,2.525553490137797e-06,5.763623859172614e-06,-0.0001651760328072836,8.234007966065218e-05,8.24009847449907e-05
0.1,0.7286666666666666,B,0.0,0,27.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.005009607635382702,-0.0001645725844979723,0.0001373920936710742,2.686630753389579e-05
0.1,0.7286666666666666,B,0.0,0,31.5,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.004225916805340492,-0.0001500675758379343,0.0001633230701397316,-1.307159642497087e-05
0.1,0.7286666666666666,B,0.0,0,36.0,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.0004618429309103799,-0.0001024194957989011,0.0001650471346144402,-6.219946198809927e-05
0.1,0.7286666666666666,B,0.0,0,40.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.002659678793354359,-4.310943499002554e-05,0.0001647763138185557,-0.0001212726294771507
0.1,0.7286666666666666,B,0.0,0,45.0,0,0.1,0.7286666666666666,2.525553490137797e-06,6.224062557725168e-06,-6.799786977720337e-09,0.0001587880035017446,-0.0001587820821944084
0.1,0.7286666666666666,B,0.0,0,49.5,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.002673438105999973,4.308857293137715e-05,0.000121285556725844,-0.0001647712157029779
0.1,0.7286666666666666,B,0.0,0,54.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.0004682558446896054,0.0001024035755108765,6.221280507912387e-05,-0.0001650477412028511
0.1,0.7286666666666666,B,0.0,0,58.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.004227808312528266,0.0001500543791686347,1.312145725224528e-05,-0.0001633624551034906
0.1,0.7286666666666666,B,0.0,0,63.0,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.005024876916177174,0.0001645628443003503,-2.680002445355228e-05,-0.0001374502303327287
0.1,0.7286666666666666,B,0.0,0,67.5,0,0.1,0.7286666666666666,2.525553490137797e-06,3.770276203129743e-06,0.0001651818047897658,-8.23312655922757e-05,-8.241562319394566e-05
0.1,0.7286666666666666,B,16.970562748477143,0,22.5,0,0.1,0.7286666666666666,2.525553490137797e-06,7.141066828138387e-06,0.0007184575820634845,-0.0003592535989620324,-0.00035954064268327
0.1,0.7286666666666666,B,16.970562748477143,0,27.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.005393946161899295,0.0007184574542202514,-0.0003055116971641246,-0.0004132061799732792
0.1,0.7286666666666666,B,16.970562748477143,0,31.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.04095238840108666,0.0007339945028088534,-0.000278497975121411,-0.0004552360253954555
0.1,0.7286666666666666,B,16.970562748477143,0,36.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.0798263859454041,0.0007894519012303895,-0.0002761181220841236,-0.00051284159810009
0.1,0.7286666666666666,B,16.970562748477143,0,40.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.06563129273987221,0.0008455599978705768,-0.0002729541392709769,-0.0005722128463919245
0.1,0.7286666666666666,B,16.970562748477143,0,45.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.05462226274863846,0.0008851803804516088,-0.0002794192600749892,-0.0006056638853666074
0.1,0.7286666666666666,B,16.970562748477143,0,49.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.08448434046751302,0.0009489818500018972,-0.0003234863207922918,-0.0006257740227578672
0.1,0.7286666666666666,B,16.970562748477143,0,54.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.08268521011310703,0.001030693219659903,-0.0003875260247078866,-0.0006434090484777215
0.1,0.7286666666666666,B,16.970562748477143,0,58.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.04448503400353131,0.001079332178140937,-0.0004306420534214202,-0.0006487546537754419
0.1,0.7286666666666666,B,16.970562748477143,0,63.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.002661270935592077,0.001099619092963569,-0.0004782928103167286,-0.0006210268472301708
0.1,0.7286666666666666,B,16.970562748477143,0,67.5,0,0.1,0.7286666666666666,2.525553490137797e-06,1.282945793936364e-05,0.00110795084599644,-0.0005535680946331714,-0.0005540066447598272
0.1,0.40199999999999997,B,0.0,0,22.5,0,0.1,0.40199999999999997,2.525578174176357e-06,2.95004297129387e-07,-0.0004306098458985867,0.0002150864049344894,0.0002151995347063056
0.1,0.40199999999999997,B,0.0,0,27.0,0,0.1,0.40199999999999997,2.525578174176357e-06,-0.0057983930430992,-0.0003942324328992433,0.0002952610752682626,9.888882187481714e-05
0.1,0.40199999999999997,B,0.0,0,31.5,0,0.1,0.40199999999999997,2.525578174176357e-06,0.001596123231490835,-0.0003211091303466685,0.0003715813989808604,-5.043437201057331e-05
0.1,0.40199999999999997,B,0.0,0,36.0,0,0.1,0.40199999999999997,2.525578174176357e-06,0.007380324932178804,-0.0002440104102979613,0.0004257213484140352,-0.0001814463900656397
0.1,0.40199999999999997,B,0.0,0,40.5,0,0.1,0.40199999999999997,2.525578174176357e-06,-0.009052297530100045,-0.00014276141630452,0.0004127704790657394,-0.0002698512709690032
0.1,0.40199999999999997,B,0.0,0,45.0,0,0.1,0.40199999999999997,2.525578174176357e-06,-1.304021129942043e-05,-4.890164924523978e-08,0.000346802393693446,-0.0003467510089514136
0.1,0.40199999999999997,B,0.0,0,49.5,0,0.1,0.40199999999999997,2.525578174176357e-06,0.009049052712269575,0.0001426828430196576,0.0002699018656487372,-0.0004127387757433375
0.1,0.40199999999999997,B,0.0,0,54.0,0,0.1,0.40199999999999997,2.525578174176357e-06,-0.007371382162378121,0.0002439836394982867,0.0001814912481400121,-0.0004257389093879942
0.1,0.40199999999999997,B,0.0,0,58.5,0,0.1,0.40199999999999997,2.525578174176357e-06,-0.001598028022231164,0.0003211045349871308,5.051340005153495e-05,-0.0003716535503695965
0.1,0.40199999999999997,B,0.0,0,63.0,0,0.1,0.40199999999999997,2.525578174176357e-06,0.005790753292214687,0.0003942387160298066,-9.878939443202006e-05,-0.0002953646052172496
0.1,0.40199999999999997,B,0.0,0,67.5,0,0.1,0.40199999999999997,2.525578174176357e-06,2.640685056445207e-06,0.000430640219367873,-0.00021508352764128,-0.0002152325842807441
0.1,0.40199999999999997,B,16.970562748477143,0,22.5,0,0.1,0.40199999999999997,2.525578174176357e-06,-2.222463281444509e-05,0.0004453859752563533,-0.0002227321187971364,-0.0002228774601880744
0.1,0.40199999999999997,B,16.970562748477143,0,27.0,0,0.1,0.40199999999999997,2.525578174176357e-06,0.08352626882306736,0.0004886137544486941,-0.0001475134304165192,-0.000341033157424376
0.1,0.40199999999999997,B,16.970562748477143,0,31.5,0,0.1,0.40199999999999997,2.525578174176357e-06,0.1104534814015687,0.0005733109551244018,-7.221649889549897e-05,-0.0005010077670240672
0.1,0.40199999999999997,B,16.970562748477143,0,36.0,0,0.1,0.40199999999999997,2.525578174176357e-06,0.1150224752477119,0.0006587299090352079,-1.391188368121786e-05,-0.0006445925204123346
0.1,0.40199999999999997,B,16.970562748477143,0,40.5,0,0.1,0.40199999999999997,2.525578174176357e-06,0.1513073477649495,0.0007648543509226235,-2.540362972860809e-05,-0.0007394014378828776
0.1,0.40199999999999997,B,16.970562748477143,0,45.0,0,0.1,0.40199999999999997,2.525578174176357e-06,0.1952365015497267,0.0009072532984906199,-9.859772157882865e-05,-0.0008087338738848096
0.1,0.40199999999999997,B,16.970562748477143,0,49.5,0,0.1,0.40199999999999997,2.525578174176357e-06,0.1737224491721222,0.001045410053604535,-0.000186491459104211,-0.0008590263381203927
0.1,0.40199999999999997,B,16.970562748477143,0,54.0,0,0.1,0.40199999999999997,2.525578174176357e-06,0.1052612801212576,0.001158400614147209,-0.0002833752720054225,-0.0008751066874106523
0.1,0.40199999999999997,B,16.970562748477143,0,58.5,0,0.1,0.40199999999999997,2.525578174176357e-06,0.09426463494041606,0.001245788355361293,-0.0004116748712656365,-0.0008339674154562144
0.1,0.40199999999999997,B,16.970562748477143,0,63.0,0,0.1,0.40199999999999997,2.525578174176357e-06,0.07154182953837579,0.001300788205125917,-0.0005465019150861477,-0.0007541365736515681
0.1,0.40199999999999997,B,16.970562748477143,0,67.5,0,0.1,0.40199999999999997,2.525578174176357e-06,6.751589067377763e-06,0.001319270211786128,-0.0006592978844930634,-0.0006597006645243417
0.1,0.33666666666666667,B,0.0,0,22.5,0,0.1,0.33666666666666667,2.526054792185897e-06,-2.330599315206817e-06,-0.0004654443093388024,0.000232693038951739,0.0002326892063856085
0.1,0.33666666666666667,B,0.0,0,27.0,0,0.1,0.33666666666666667,2.526054792185897e-06,-0.001535689253037412,-0.000427883673884293,0.0003240127059700553,0.0001038319870338336
0.1,0.33666666666666667,B,0.0,0,31.5,0,0.1,0.33666666666666667,2.526054792185897e-06,0.0002079870979014576,-0.0003514050254566524,0.0004036733168865172,-5.22338240555878e-05
0.1,0.33666666666666667,B,0.0,0,36.0,0,0.1,0.33666666666666667,2.526054792185897e-06,0.004369082771885038,-0.0002658022718182541,0.000461364723508749,-0.000195499104366982
0.1,0.33666666666666667,B,0.0,0,40.5,0,0.1,0.33666666666666667,2.526054792185897e-06,-0.004817938351958841,-0.0001526615929226485,0.0004483459084081447,-0.0002956308934555188
0.1,0.33666666666666667,B,0.0,0,45.0,0,0.1,0.33666666666666667,2.526054792185897e-06,-7.055992013877757e-06,-2.036400758480619e-08,0.0003778523850891708,-0.0003778252905387395
0.1,0.33666666666666667,B,0.0,0,49.5,0,0.1,0.33666666666666667,2.526054792185897e-06,0.004843703099878974,0.0001526336203263187,0.0002956664920800874,-0.0004483408457952904
0.1,0.33666666666666667,B,0.0,0,54.0,0,0.1,0.33666666666666667,2.526054792185897e-06,-0.004383740270217221,0.0002657856956849313,0.0001955363372466595,-0.0004613776517930932
0.1,0.33666666666666667,B,0.0,0,58.5,0,0.1,0.33666666666666667,2.526054792185897e-06,-0.0002007481742632381,0.0003514145385356409,5.229121611556153e-05,-0.00040373337402769
0.1,0.33666666666666667,B,0.0,0,63.0,0,0.1,0.33666666666666667,2.526054792185897e-06,0.001533058691361695,0.0004279249735130178,-0.0001037753982776407,-0.000324104342101965
0.1,0.33666666666666667,B,0.0,0,67.5,0,0.1,0.33666666666666667,2.526054792185897e-06,-2.593000185643606e-05,0.0004654848059000409,-0.0002326014993358448,-0.0002328211632926865
0.1,0.33666666666666667,B,16.970562748477143,0,22.5,0,0.1,0.33666666666666667,2.526054792185897e-06,-9.641434350733127e-05,0.0004123586682042253,-0.0002061979093578294,-0.0002060560616236372
0.1,0.33666666666666667,B,16.970562748477143,0,27.0,0,0.1,0.33666666666666667,2.526054792185897e-06,0.09642035077811903,0.0004576127042499212,-0.0001188278979303964,-0.0003386356947251052
0.1,0.33666666666666667,B,16.970562748477143,0,31.5,0,0.1,0.33666666666666667,2.526054792185897e-06,0.1127247530501257,0.00054522090760572,-4.035017037870131e-05,-0.0005047742198618961
0.1,0.33666666666666667,B,16.970562748477143,0,36.0,0,0.1,0.33666666666666667,2.526054792185897e-06,0.1300188396047148,0.0006387328543080765,2.032636085556267e-05,-0.0006590290482696923
0.1,0.33666666666666667,B,16.970562748477143,0,40.5,0,0.1,0.33666666666666667,2.526054792185897e-06,0.1783075786026716,0.0007592014957515603,6.991527706803619e-06,-0.0007662414840769608
0.1,0.33666666666666667,B,16.970562748477143,0,45.0,0,0.1,0.33666666666666667,2.526054792185897e-06,0.2023513704017139,0.0009165313844701105,-7.086803349085245e-05,-0.0008456986210322811
